,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
60,M0FIW0,606,658,606,658,PF04967.12,HTH_10,Domain,1,53,53,72.6,1.6e-20,1,CL0123,Archaea Euryarchaeota
61,M0NND4,24,129,24,134,PF00072.24,Response_reg,Domain,1,103,112,69.4,2.6e-19,1,CL0304,Archaea Euryarchaeota
62,M0NND4,165,250,164,257,PF13426.7,PAS_9,Domain,2,88,104,43.6,2.9e-11,1,CL0183,Archaea Euryarchaeota
63,M0NND4,291,386,280,386,PF13426.7,PAS_9,Domain,9,104,104,76.3,1.8e-21,1,CL0183,Archaea Euryarchaeota
64,M0NND4,405,512,405,512,PF08448.10,PAS_4,Domain,1,110,110,40.6,2.4e-10,1,CL0183,Archaea Euryarchaeota
65,M0NND4,524,582,523,584,PF00512.25,HisKA,Domain,2,65,67,42.0,7e-11,1,CL0025,Archaea Euryarchaeota
66,M0NND4,622,717,621,719,PF02518.26,HATPase_c,Domain,2,106,112,56.5,3.3e-15,1,CL0025,Archaea Euryarchaeota
67,G4T0F8,11,89,11,107,PF01627.23,Hpt,Family,1,68,85,34.4,2e-08,1,No_clan,Bacteria Proteobacteria
68,G4T0F8,134,248,132,249,PF00072.24,Response_reg,Domain,3,111,112,50.3,2.3e-13,1,CL0304,Bacteria Proteobacteria
69,G4T0F8,262,373,262,374,PF00072.24,Response_reg,Domain,1,111,112,73.3,1.6e-20,1,CL0304,Bacteria Proteobacteria
70,G4T0F8,420,504,419,505,PF08447.12,PAS_3,Domain,2,88,89,60.7,1.3e-16,1,CL0183,Bacteria Proteobacteria
71,G4T0F8,531,635,529,635,PF13426.7,PAS_9,Domain,3,104,104,75.7,2.9e-21,1,CL0183,Bacteria Proteobacteria
72,G4T0F8,654,767,654,768,PF12860.7,PAS_7,Domain,1,114,115,42.9,4.5e-11,1,CL0183,Bacteria Proteobacteria
73,G4T0F8,798,884,797,884,PF08447.12,PAS_3,Domain,2,89,89,77.2,8.6e-22,1,CL0183,Bacteria Proteobacteria
74,G4T0F8,916,1020,915,1020,PF13426.7,PAS_9,Domain,2,104,104,49.2,5e-13,1,CL0183,Bacteria Proteobacteria
75,G4T0F8,1042,1107,1041,1107,PF00512.25,HisKA,Domain,2,67,67,62.0,4e-17,1,CL0025,Bacteria Proteobacteria
76,G4T0F8,1153,1262,1152,1264,PF02518.26,HATPase_c,Domain,2,110,112,95.1,3.5e-27,1,CL0025,Bacteria Proteobacteria
77,G4T0F8,1292,1402,1292,1405,PF00072.24,Response_reg,Domain,1,109,112,75.9,2.5e-21,1,CL0304,Bacteria Proteobacteria
78,M1F9V6,24,165,22,166,PF13185.6,GAF_2,Domain,3,136,138,35.8,8.7e-09,1,CL0161,Bacteria Proteobacteria
79,M1F9V6,186,293,186,294,PF08448.10,PAS_4,Domain,1,109,110,39.0,7.9e-10,1,CL0183,Bacteria Proteobacteria
80,M1F9V6,310,415,310,416,PF13426.7,PAS_9,Domain,1,103,104,77.3,8.8e-22,1,CL0183,Bacteria Proteobacteria
81,M1F9V6,428,519,428,530,PF00990.21,GGDEF,Domain,1,93,161,68.3,6.3e-19,1,CL0276,Bacteria Proteobacteria
82,B0R5N6,170,274,168,274,PF13426.7,PAS_9,Domain,3,104,104,69.2,3.1e-19,1,CL0183,Archaea Euryarchaeota
83,B0R5N6,310,444,310,445,PF13185.6,GAF_2,Domain,1,137,138,31.2,2.3e-07,1,CL0161,Archaea Euryarchaeota
84,B0R5N6,456,610,456,611,PF15915.5,BAT,Domain,1,155,156,97.8,5.6e-28,1,No_clan,Archaea Euryarchaeota
85,B0R5N6,617,668,617,669,PF04967.12,HTH_10,Domain,1,52,53,74.8,3.4e-21,1,CL0123,Archaea Euryarchaeota
86,W7WE26,31,152,26,157,PF01590.26,GAF,Domain,6,128,133,34.1,3.7e-08,1,CL0161,Bacteria Proteobacteria
87,W7WE26,430,534,430,535,PF08448.10,PAS_4,Domain,1,109,110,55.3,6.8e-15,1,CL0183,Bacteria Proteobacteria
88,W7WE26,561,658,554,658,PF13426.7,PAS_9,Domain,7,104,104,61.4,8.2e-17,1,CL0183,Bacteria Proteobacteria
89,W7WE26,679,794,677,795,PF08448.10,PAS_4,Domain,3,109,110,37.0,3.2e-09,1,CL0183,Bacteria Proteobacteria
90,W7WE26,828,917,827,917,PF08447.12,PAS_3,Domain,2,89,89,79.1,2.3e-22,1,CL0183,Bacteria Proteobacteria
91,W7WE26,942,1009,942,1009,PF00512.25,HisKA,Domain,1,67,67,53.5,1.8e-14,1,CL0025,Bacteria Proteobacteria
92,W7WE26,1055,1166,1054,1167,PF02518.26,HATPase_c,Domain,2,111,112,71.2,9.5e-20,1,CL0025,Bacteria Proteobacteria
93,W7WE26,1197,1307,1196,1309,PF00072.24,Response_reg,Domain,2,110,112,62.0,5.2e-17,1,CL0304,Bacteria Proteobacteria
94,M0D0B1,18,105,14,116,PF00072.24,Response_reg,Domain,14,102,112,44.9,1.1e-11,1,CL0304,Archaea Euryarchaeota
95,M0D0B1,152,256,150,256,PF13426.7,PAS_9,Domain,3,104,104,72.9,2.2e-20,1,CL0183,Archaea Euryarchaeota
96,M0D0B1,307,435,299,436,PF13185.6,GAF_2,Domain,9,137,138,34.6,2.1e-08,1,CL0161,Archaea Euryarchaeota
97,M0D0B1,447,600,447,600,PF15915.5,BAT,Domain,1,156,156,122.6,1.3e-35,1,No_clan,Archaea Euryarchaeota
98,M0D0B1,606,658,606,658,PF04967.12,HTH_10,Domain,1,53,53,73.5,8.3e-21,1,CL0123,Archaea Euryarchaeota
99,K2EZH7,24,166,20,166,PF13185.6,GAF_2,Domain,5,138,138,38.9,9.4e-10,1,CL0161,Bacteria environmental samples
100,K2EZH7,189,289,189,290,PF13426.7,PAS_9,Domain,1,103,104,32.4,8.4e-08,1,CL0183,Bacteria environmental samples
101,K2EZH7,310,414,309,414,PF13426.7,PAS_9,Domain,2,104,104,76.4,1.7e-21,1,CL0183,Bacteria environmental samples
102,K2EZH7,427,582,426,583,PF00990.21,GGDEF,Domain,2,160,161,132.5,1.1e-38,1,CL0276,Bacteria environmental samples
103,K2EZH7,606,840,604,840,PF00563.20,EAL,Domain,3,238,238,246.8,2e-73,1,CL0276,Bacteria environmental samples
104,M0NXY4,18,105,14,116,PF00072.24,Response_reg,Domain,14,102,112,44.9,1.1e-11,1,CL0304,Archaea Euryarchaeota
105,M0NXY4,152,256,150,256,PF13426.7,PAS_9,Domain,3,104,104,72.9,2.2e-20,1,CL0183,Archaea Euryarchaeota
106,M0NXY4,307,435,299,436,PF13185.6,GAF_2,Domain,9,137,138,34.6,2.1e-08,1,CL0161,Archaea Euryarchaeota
107,M0NXY4,447,600,447,600,PF15915.5,BAT,Domain,1,156,156,122.6,1.3e-35,1,No_clan,Archaea Euryarchaeota
108,M0NXY4,606,658,606,658,PF04967.12,HTH_10,Domain,1,53,53,73.5,8.3e-21,1,CL0123,Archaea Euryarchaeota
109,K9QBD4,123,212,91,225,PF03924.13,CHASE,Domain,70,177,188,34.2,2.3e-08,1,CL0165,Bacteria Cyanobacteria
110,K9QBD4,343,426,342,428,PF08447.12,PAS_3,Domain,2,87,89,56.4,2.7e-15,1,CL0183,Bacteria Cyanobacteria
111,K9QBD4,453,558,452,558,PF13426.7,PAS_9,Domain,2,104,104,69.5,2.4e-19,1,CL0183,Bacteria Cyanobacteria
112,K9QBD4,578,680,578,680,PF13426.7,PAS_9,Domain,2,104,104,51.3,1.1e-13,1,CL0183,Bacteria Cyanobacteria
113,K9QBD4,712,853,710,853,PF01590.26,GAF,Domain,3,133,133,46.6,5.1e-12,1,CL0161,Bacteria Cyanobacteria
114,K9QBD4,889,954,889,954,PF00512.25,HisKA,Domain,1,67,67,73.5,1e-20,1,CL0025,Bacteria Cyanobacteria
115,K9QBD4,1001,1138,1001,1142,PF02518.26,HATPase_c,Domain,1,108,112,89.9,1.4e-25,1,CL0025,Bacteria Cyanobacteria
116,K9QBD4,1164,1273,1163,1276,PF00072.24,Response_reg,Domain,2,109,112,56.9,2e-15,1,CL0304,Bacteria Cyanobacteria
117,K9QBD4,1308,1420,1308,1421,PF00072.24,Response_reg,Domain,1,111,112,88.7,2.7e-25,1,CL0304,Bacteria Cyanobacteria
118,K9QBD4,1475,1556,1475,1558,PF01627.23,Hpt,Family,1,83,85,46.4,3.4e-12,1,No_clan,Bacteria Cyanobacteria
119,Q2SFK1,21,132,21,133,PF00072.24,Response_reg,Domain,1,111,112,89.1,2.1e-25,1,CL0304,Bacteria Proteobacteria
120,Q2SFK1,216,349,214,350,PF13185.6,GAF_2,Domain,3,137,138,30.9,2.8e-07,1,CL0161,Bacteria Proteobacteria
121,Q2SFK1,396,500,394,500,PF13426.7,PAS_9,Domain,3,104,104,68.1,6.7e-19,1,CL0183,Bacteria Proteobacteria
122,Q2SFK1,513,669,512,669,PF00990.21,GGDEF,Domain,2,161,161,163.0,4.7e-48,1,CL0276,Bacteria Proteobacteria
123,Q2SFK1,689,923,688,923,PF00563.20,EAL,Domain,2,238,238,247.5,1.2e-73,1,CL0276,Bacteria Proteobacteria
124,Q2SFK1,955,1065,955,1066,PF00072.24,Response_reg,Domain,1,111,112,62.0,5.3e-17,1,CL0304,Bacteria Proteobacteria
125,A0A2V1H3C2,23,166,20,166,PF13185.6,GAF_2,Domain,4,138,138,37.0,3.7e-09,1,CL0161,Bacteria Proteobacteria
126,A0A2V1H3C2,189,290,189,290,PF13426.7,PAS_9,Domain,1,104,104,47.5,1.7e-12,1,CL0183,Bacteria Proteobacteria
127,A0A2V1H3C2,311,414,309,414,PF13426.7,PAS_9,Domain,3,104,104,65.7,3.7e-18,1,CL0183,Bacteria Proteobacteria
128,A0A2V1H3C2,427,582,426,582,PF00990.21,GGDEF,Domain,2,161,161,145.8,9.3e-43,1,CL0276,Bacteria Proteobacteria
129,A0A2V1H3C2,604,838,602,838,PF00563.20,EAL,Domain,3,238,238,241.4,9.4e-72,1,CL0276,Bacteria Proteobacteria
130,B4VSY1,9,120,8,121,PF00072.24,Response_reg,Domain,2,111,112,54.9,8.3e-15,1,CL0304,Bacteria Cyanobacteria
131,B4VSY1,175,331,175,331,PF01590.26,GAF,Domain,1,133,133,36.7,5.7e-09,1,CL0161,Bacteria Cyanobacteria
132,B4VSY1,352,457,351,457,PF13426.7,PAS_9,Domain,2,104,104,77.3,8.7e-22,1,CL0183,Bacteria Cyanobacteria
133,B4VSY1,470,569,466,575,PF00989.25,PAS,Domain,5,106,113,45.6,5.8e-12,1,CL0183,Bacteria Cyanobacteria
134,B4VSY1,597,707,597,707,PF08448.10,PAS_4,Domain,1,110,110,56.6,2.7e-15,1,CL0183,Bacteria Cyanobacteria
135,B4VSY1,907,971,905,972,PF00512.25,HisKA,Domain,3,65,67,44.7,9.9e-12,1,CL0025,Bacteria Cyanobacteria
136,B4VSY1,1022,1133,1019,1136,PF02518.26,HATPase_c,Domain,4,109,112,63.6,2.2e-17,1,CL0025,Bacteria Cyanobacteria
137,A2SIR0,30,152,26,157,PF01590.26,GAF,Domain,5,128,133,34.6,2.5e-08,1,CL0161,Bacteria Proteobacteria
138,A2SIR0,185,286,181,286,PF13426.7,PAS_9,Domain,5,104,104,10.3,0.65,1,CL0183,Bacteria Proteobacteria
139,A2SIR0,430,534,430,535,PF08448.10,PAS_4,Domain,1,109,110,54.9,8.8e-15,1,CL0183,Bacteria Proteobacteria
140,A2SIR0,561,658,554,658,PF13426.7,PAS_9,Domain,7,104,104,62.6,3.3e-17,1,CL0183,Bacteria Proteobacteria
141,A2SIR0,679,794,677,795,PF08448.10,PAS_4,Domain,3,109,110,38.0,1.5e-09,1,CL0183,Bacteria Proteobacteria
142,A2SIR0,828,917,827,917,PF08447.12,PAS_3,Domain,2,89,89,78.6,3.1e-22,1,CL0183,Bacteria Proteobacteria
143,A2SIR0,942,1009,942,1009,PF00512.25,HisKA,Domain,1,67,67,53.5,1.8e-14,1,CL0025,Bacteria Proteobacteria
144,A2SIR0,1055,1166,1054,1167,PF02518.26,HATPase_c,Domain,2,111,112,67.7,1.2e-18,1,CL0025,Bacteria Proteobacteria
145,A2SIR0,1197,1307,1196,1309,PF00072.24,Response_reg,Domain,2,110,112,62.0,5.2e-17,1,CL0304,Bacteria Proteobacteria
146,W7Q916,486,590,483,590,PF08448.10,PAS_4,Domain,5,110,110,47.7,1.5e-12,1,CL0183,Bacteria Proteobacteria
147,W7Q916,607,712,606,712,PF13426.7,PAS_9,Domain,2,104,104,71.9,4.4e-20,1,CL0183,Bacteria Proteobacteria
148,W7Q916,724,879,724,880,PF00990.21,GGDEF,Domain,1,160,161,165.4,8.4e-49,1,CL0276,Bacteria Proteobacteria
149,W7Q916,900,1134,899,1134,PF00563.20,EAL,Domain,2,238,238,243.2,2.7e-72,1,CL0276,Bacteria Proteobacteria
150,E4NMD1,21,157,20,157,PF13492.6,GAF_3,Domain,2,129,129,28.6,1.5e-06,1,CL0161,Archaea Euryarchaeota
151,E4NMD1,187,291,182,291,PF08448.10,PAS_4,Domain,6,110,110,51.1,1.4e-13,1,CL0183,Archaea Euryarchaeota
152,E4NMD1,316,413,307,413,PF13426.7,PAS_9,Domain,7,104,104,74.6,6.1e-21,1,CL0183,Archaea Euryarchaeota
153,E4NMD1,527,628,524,630,PF02518.26,HATPase_c,Domain,5,109,112,55.0,1e-14,1,CL0025,Archaea Euryarchaeota
154,M1XS32,35,156,26,157,PF13185.6,GAF_2,Domain,11,137,138,38.5,1.3e-09,1,CL0161,Archaea Euryarchaeota
155,M1XS32,174,260,172,275,PF00989.25,PAS,Domain,5,93,113,45.3,7.5e-12,1,CL0183,Archaea Euryarchaeota
156,M1XS32,300,398,299,398,PF13426.7,PAS_9,Domain,2,104,104,23.7,4.3e-05,1,CL0183,Archaea Euryarchaeota
157,M1XS32,423,529,417,529,PF08448.10,PAS_4,Domain,7,110,110,36.7,3.9e-09,1,CL0183,Archaea Euryarchaeota
158,M1XS32,546,642,545,643,PF13426.7,PAS_9,Domain,2,103,104,30.2,4.1e-07,1,CL0183,Archaea Euryarchaeota
159,M1XS32,663,768,662,768,PF13426.7,PAS_9,Domain,2,104,104,71.7,5.2e-20,1,CL0183,Archaea Euryarchaeota
160,M1XS32,804,879,803,885,PF08447.12,PAS_3,Domain,2,82,89,36.4,4.8e-09,1,CL0183,Archaea Euryarchaeota
161,M1XS32,910,1021,909,1021,PF08448.10,PAS_4,Domain,2,110,110,46.4,3.8e-12,1,CL0183,Archaea Euryarchaeota
162,M1XS32,1047,1123,1046,1126,PF08447.12,PAS_3,Domain,2,79,89,47.6,1.6e-12,1,CL0183,Archaea Euryarchaeota
163,M1XS32,1152,1260,1149,1261,PF08448.10,PAS_4,Domain,4,109,110,28.0,2.1e-06,1,CL0183,Archaea Euryarchaeota
164,M1XS32,1375,1476,1372,1478,PF02518.26,HATPase_c,Domain,5,110,112,50.0,3.7e-13,1,CL0025,Archaea Euryarchaeota
165,C6HXY9,330,430,328,430,PF13426.7,PAS_9,Domain,3,104,104,29.1,8.9e-07,1,CL0183,Bacteria Nitrospirae
166,C6HXY9,466,611,465,611,PF13185.6,GAF_2,Domain,2,138,138,49.0,7.5e-13,1,CL0161,Bacteria Nitrospirae
167,C6HXY9,646,739,638,739,PF13426.7,PAS_9,Domain,13,104,104,38.6,1e-09,1,CL0183,Bacteria Nitrospirae
168,C6HXY9,770,911,768,912,PF13185.6,GAF_2,Domain,4,137,138,57.6,1.6e-15,1,CL0161,Bacteria Nitrospirae
169,C6HXY9,932,1034,931,1034,PF13426.7,PAS_9,Domain,2,104,104,87.0,8.5e-25,1,CL0183,Bacteria Nitrospirae
170,C6HXY9,1047,1205,1046,1206,PF00990.21,GGDEF,Domain,2,160,161,128.2,2.4e-37,1,CL0276,Bacteria Nitrospirae
171,C6HXY9,1225,1454,1222,1454,PF00563.20,EAL,Domain,5,238,238,171.8,1.7e-50,1,CL0276,Bacteria Nitrospirae
172,V2UQP7,23,166,20,166,PF13185.6,GAF_2,Domain,4,138,138,40.2,3.9e-10,1,CL0161,Bacteria Proteobacteria
173,V2UQP7,189,290,189,290,PF13426.7,PAS_9,Domain,1,104,104,50.5,1.9e-13,1,CL0183,Bacteria Proteobacteria
174,V2UQP7,311,414,309,414,PF13426.7,PAS_9,Domain,3,104,104,66.9,1.6e-18,1,CL0183,Bacteria Proteobacteria
175,V2UQP7,427,582,426,582,PF00990.21,GGDEF,Domain,2,161,161,142.4,9.9e-42,1,CL0276,Bacteria Proteobacteria
176,V2UQP7,604,838,602,838,PF00563.20,EAL,Domain,3,238,238,240.8,1.4e-71,1,CL0276,Bacteria Proteobacteria
177,M0EVT3,18,105,14,116,PF00072.24,Response_reg,Domain,14,102,112,44.9,1.1e-11,1,CL0304,Archaea Euryarchaeota
178,M0EVT3,152,256,150,256,PF13426.7,PAS_9,Domain,3,104,104,72.9,2.2e-20,1,CL0183,Archaea Euryarchaeota
179,M0EVT3,307,435,299,436,PF13185.6,GAF_2,Domain,9,137,138,34.6,2.1e-08,1,CL0161,Archaea Euryarchaeota
180,M0EVT3,447,600,447,600,PF15915.5,BAT,Domain,1,156,156,122.6,1.3e-35,1,No_clan,Archaea Euryarchaeota
181,M0EVT3,606,658,606,658,PF04967.12,HTH_10,Domain,1,53,53,73.5,8.3e-21,1,CL0123,Archaea Euryarchaeota
182,K1W4H5,43,130,40,141,PF00989.25,PAS,Domain,4,94,113,30.5,2.8e-07,1,CL0183,Bacteria Cyanobacteria
183,K1W4H5,181,323,181,323,PF01590.26,GAF,Domain,1,133,133,42.2,1.1e-10,1,CL0161,Bacteria Cyanobacteria
184,K1W4H5,344,449,343,449,PF13426.7,PAS_9,Domain,2,104,104,80.1,1.2e-22,1,CL0183,Bacteria Cyanobacteria
185,K1W4H5,485,615,484,623,PF01590.26,GAF,Domain,2,127,133,28.1,2.6e-06,1,CL0161,Bacteria Cyanobacteria
186,K1W4H5,643,752,642,752,PF00989.25,PAS,Domain,2,113,113,32.7,6.1e-08,1,CL0183,Bacteria Cyanobacteria
187,K1W4H5,766,939,766,940,PF00990.21,GGDEF,Domain,1,160,161,142.3,1.1e-41,1,CL0276,Bacteria Cyanobacteria
188,K1W4H5,1003,1249,996,1249,PF00563.20,EAL,Domain,9,238,238,234.5,1.1e-69,1,CL0276,Bacteria Cyanobacteria
189,L8MY36,29,145,27,146,PF13426.7,PAS_9,Domain,3,103,104,40.1,3.4e-10,1,CL0183,Bacteria Cyanobacteria
190,L8MY36,174,273,170,274,PF13426.7,PAS_9,Domain,4,103,104,52.2,5.7e-14,1,CL0183,Bacteria Cyanobacteria
191,L8MY36,294,399,293,399,PF13426.7,PAS_9,Domain,2,104,104,77.7,6.6e-22,1,CL0183,Bacteria Cyanobacteria
192,L8MY36,429,576,429,576,PF01590.26,GAF,Domain,1,133,133,39.3,8.9e-10,1,CL0161,Bacteria Cyanobacteria
193,L8MY36,612,677,612,677,PF00512.25,HisKA,Domain,1,67,67,66.5,1.6e-18,1,CL0025,Bacteria Cyanobacteria
