,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
16,A0A252CTE7,216,321,215,321,PF13426.7,PAS_9,Domain,2,104,104,77.1,1.0000000000000001e-21,1,CL0183,Bacteria Cyanobacteria
17,A0A252CTE7,334,442,334,444,PF00989.25,PAS,Domain,1,111,113,63.3,1.9e-17,1,CL0183,Bacteria Cyanobacteria
18,A0A252CTE7,483,569,482,569,PF08447.12,PAS_3,Domain,2,89,89,69.9,1.6000000000000002e-19,1,CL0183,Bacteria Cyanobacteria
19,A0A252CTE7,586,742,586,743,PF00990.21,GGDEF,Domain,1,159,161,172.5,5.6e-51,1,CL0276,Bacteria Cyanobacteria
20,A0A252CTE7,765,1000,763,1001,PF00563.20,EAL,Domain,3,237,238,273.6,1.299999999999999e-81,1,CL0276,Bacteria Cyanobacteria
21,A0A2G2BLD2,21,126,20,126,PF13426.7,PAS_9,Domain,2,104,104,81.3,5.1e-23,1,CL0183,Bacteria Proteobacteria
22,A0A2D6XXV1,362,428,327,428,PF13426.7,PAS_9,Domain,42,104,104,20.5,0.00043,1,CL0183,Bacteria Proteobacteria
23,A0A2D6XXV1,449,552,447,553,PF13426.7,PAS_9,Domain,3,103,104,76.6,1.5e-21,1,CL0183,Bacteria Proteobacteria
24,A0A2D6XXV1,575,639,574,639,PF00512.25,HisKA,Domain,2,67,67,72.2,2.7e-20,1,CL0025,Bacteria Proteobacteria
25,A0A2D6XXV1,685,798,685,800,PF02518.26,HATPase_c,Domain,1,110,112,102.9,1.4e-29,1,CL0025,Bacteria Proteobacteria
26,A0A2D6XXV1,829,943,829,944,PF00072.24,Response_reg,Domain,1,111,112,89.2,2e-25,1,CL0304,Bacteria Proteobacteria
27,A0A2R6E252,102,196,91,196,PF13426.7,PAS_9,Domain,9,104,104,73.9,1.0000000000000001e-20,1,CL0183,Archaea Euryarchaeota
28,A0A241V6D2,25,163,20,166,PF13185.6,GAF_2,Domain,6,135,138,36.4,5.7e-09,1,CL0161,Bacteria Proteobacteria
29,A0A241V6D2,189,293,185,293,PF08448.10,PAS_4,Domain,5,110,110,45.1,1.0000000000000001e-11,1,CL0183,Bacteria Proteobacteria
30,A0A241V6D2,309,414,309,414,PF13426.7,PAS_9,Domain,1,104,104,82.2,2.6e-23,1,CL0183,Bacteria Proteobacteria
31,A0A241V6D2,427,582,426,583,PF00990.21,GGDEF,Domain,2,160,161,122.9,9.899999999999999e-36,1,CL0276,Bacteria Proteobacteria
32,A0A241V6D2,605,839,603,839,PF00563.20,EAL,Domain,3,238,238,255.6,4.199999999999996e-76,1,CL0276,Bacteria Proteobacteria
33,A0A2I0WFX6,59,157,50,160,PF13426.7,PAS_9,Domain,8,98,104,53.7,2e-14,1,CL0183,Eukaryota Viridiplantae
34,A0A2I0WFX6,214,255,210,256,PF12937.7,F-box-like,Domain,6,47,48,29.6,4.7e-07,1,CL0271,Eukaryota Viridiplantae
35,A0A2I0WFX6,305,355,304,355,PF13418.6,Kelch_4,Repeat,2,49,49,47.9,1e-12,1,CL0186,Eukaryota Viridiplantae
36,A0A2I0WFX6,370,416,369,417,PF13415.6,Kelch_3,Domain,4,48,49,29.2,8.2e-07,1,CL0186,Eukaryota Viridiplantae
37,A0A2I0WFX6,529,576,527,576,PF07646.15,Kelch_2,Repeat,2,49,49,22.9,5.7999999999999994e-05,1,CL0186,Eukaryota Viridiplantae
38,A0A2T4W9U6,21,126,20,126,PF13426.7,PAS_9,Domain,2,104,104,75.6,3.1000000000000002e-21,1,CL0183,Bacteria Proteobacteria
39,A0A2R6R740,291,380,276,383,PF13426.7,PAS_9,Domain,12,101,104,67.3,1.1000000000000001e-18,1,CL0183,Eukaryota Viridiplantae
40,A0A2R6R740,468,752,466,752,PF00069.25,Pkinase,Domain,3,264,264,194.4,2.2999999999999997e-57,1,CL0016,Eukaryota Viridiplantae
41,A0A2M7M7E7,21,125,19,125,PF13426.7,PAS_9,Domain,3,104,104,65.7,3.7e-18,1,CL0183,Bacteria Proteobacteria
42,A0A246F5P6,16,120,15,121,PF13426.7,PAS_9,Domain,2,103,104,72.8,2.3e-20,1,CL0183,Bacteria Proteobacteria
43,A0A2A2SIV8,90,185,80,185,PF13426.7,PAS_9,Domain,9,104,104,72.6,2.7e-20,1,CL0183,Bacteria Proteobacteria
44,A0A2A2SIV8,203,263,201,265,PF00512.25,HisKA,Domain,3,64,67,30.6,2.5e-07,1,CL0025,Bacteria Proteobacteria
45,A0A2A2SIV8,308,426,307,428,PF02518.26,HATPase_c,Domain,2,110,112,58.6,7.4e-16,1,CL0025,Bacteria Proteobacteria
46,A0A2A2SIV8,460,572,460,573,PF00072.24,Response_reg,Domain,1,111,112,67.0,1.5e-18,1,CL0304,Bacteria Proteobacteria
47,A0A2J6KYQ5,65,166,56,167,PF13426.7,PAS_9,Domain,7,99,104,59.8,2.6e-16,1,CL0183,Eukaryota Viridiplantae
48,A0A2J6KYQ5,321,371,320,371,PF13418.6,Kelch_4,Repeat,2,49,49,40.5,2.1000000000000002e-10,1,CL0186,Eukaryota Viridiplantae
49,A0A2J6KYQ5,386,433,385,433,PF13415.6,Kelch_3,Domain,4,49,49,39.3,5.400000000000001e-10,1,CL0186,Eukaryota Viridiplantae
50,A0A2J6KYQ5,435,486,435,486,PF13415.6,Kelch_3,Domain,1,49,49,23.0,6.9e-05,1,CL0186,Eukaryota Viridiplantae
51,A0A2J6KYQ5,545,592,544,592,PF07646.15,Kelch_2,Repeat,2,49,49,24.5,1.8e-05,1,CL0186,Eukaryota Viridiplantae
52,A0A2D1CSB4,71,167,63,168,PF13426.7,PAS_9,Domain,7,103,104,67.1,1.3000000000000002e-18,1,CL0183,Eukaryota Viridiplantae
53,A0A2D1CSB4,333,426,324,428,PF13426.7,PAS_9,Domain,9,102,104,63.8,1.4000000000000006e-17,1,CL0183,Eukaryota Viridiplantae
54,A0A2D1CSB4,513,802,511,802,PF00069.25,Pkinase,Domain,3,264,264,206.7,4e-61,1,CL0016,Eukaryota Viridiplantae
55,A0A2R7RJR5,16,121,15,122,PF13426.7,PAS_9,Domain,2,103,104,78.9,2.8999999999999997e-22,1,CL0183,Bacteria Proteobacteria
56,A0A2D5BY61,463,555,450,555,PF13426.7,PAS_9,Domain,11,104,104,66.1,2.7000000000000003e-18,1,CL0183,Bacteria Proteobacteria
57,A0A2D5BY61,577,641,576,641,PF00512.25,HisKA,Domain,2,67,67,61.4,6.099999999999999e-17,1,CL0025,Bacteria Proteobacteria
58,A0A2D5BY61,688,803,688,804,PF02518.26,HATPase_c,Domain,1,111,112,85.2,4.3e-24,1,CL0025,Bacteria Proteobacteria
59,A0A2D5BY61,829,943,829,944,PF00072.24,Response_reg,Domain,1,111,112,84.6,5.2e-24,1,CL0304,Bacteria Proteobacteria
60,A0A2R6IZM6,10,115,10,121,PF00072.24,Response_reg,Domain,1,105,112,75.3,3.9e-21,1,CL0304,Archaea Euryarchaeota
61,A0A2R6IZM6,155,261,155,261,PF13426.7,PAS_9,Domain,1,104,104,67.9,7.7e-19,1,CL0183,Archaea Euryarchaeota
62,A0A2R6IZM6,290,427,289,427,PF13492.6,GAF_3,Domain,2,129,129,34.5,2.2000000000000002e-08,1,CL0161,Archaea Euryarchaeota
63,A0A2R6IZM6,438,545,438,545,PF08448.10,PAS_4,Domain,1,110,110,40.7,2.3e-10,1,CL0183,Archaea Euryarchaeota
64,A0A2R6IZM6,583,707,570,708,PF01590.26,GAF,Domain,14,132,133,31.7,2e-07,1,CL0161,Archaea Euryarchaeota
65,A0A2R6IZM6,724,783,723,784,PF00512.25,HisKA,Domain,2,66,67,38.5,9e-10,1,CL0025,Archaea Euryarchaeota
66,A0A2R6IZM6,822,918,821,922,PF02518.26,HATPase_c,Domain,2,107,112,65.1,7.099999999999998e-18,1,CL0025,Archaea Euryarchaeota
67,A0A2S5CSK2,36,129,24,130,PF13426.7,PAS_9,Domain,11,103,104,70.9,9e-20,1,CL0183,Bacteria Proteobacteria
68,A0A287R4R4,189,284,179,284,PF13426.7,PAS_9,Domain,9,104,104,73.5,1.3999999999999995e-20,1,CL0183,Eukaryota Viridiplantae
69,A0A287R4R4,362,463,360,467,PF00069.25,Pkinase,Domain,3,101,264,54.0,1.5e-14,1,CL0016,Eukaryota Viridiplantae
70,A0A2H3FG41,226,332,216,334,PF13426.7,PAS_9,Domain,8,102,104,54.2,1.3999999999999999e-14,1,CL0183,Eukaryota Fungi
71,A0A2H3FG41,424,499,423,507,PF08447.12,PAS_3,Domain,2,81,89,39.6,4.8e-10,1,CL0183,Eukaryota Fungi
72,A0A2H3FG41,771,804,771,806,PF00320.27,GATA,Domain,1,34,36,52.1,3.5e-14,1,CL0167,Eukaryota Fungi
73,A0A2G4SLR3,102,206,90,207,PF13426.7,PAS_9,Domain,10,103,104,54.7,9.7e-15,1,CL0183,Eukaryota Fungi
74,A0A2G4SLR3,307,388,306,391,PF08447.12,PAS_3,Domain,2,85,89,56.5,2.6e-15,1,CL0183,Eukaryota Fungi
75,A0A2G4SLR3,438,486,432,519,PF13426.7,PAS_9,Domain,9,59,104,10.0,0.81,1,CL0183,Eukaryota Fungi
76,A0A2K0WHE6,302,395,291,396,PF13426.7,PAS_9,Domain,11,103,104,49.5,4.1e-13,1,CL0183,Eukaryota Fungi
77,A0A2K0WNL3,285,380,275,381,PF13426.7,PAS_9,Domain,8,103,104,46.5,3.5e-12,1,CL0183,Eukaryota Fungi
78,A0A2T0X9L9,27,130,25,131,PF13426.7,PAS_9,Domain,3,103,104,66.5,2.1e-18,1,CL0183,Bacteria Proteobacteria
79,A0A2T0X9L9,246,337,244,342,PF02518.26,HATPase_c,Domain,3,106,112,27.3,4e-06,1,CL0025,Bacteria Proteobacteria
80,A0A287R4G2,8,47,2,48,PF13426.7,PAS_9,Domain,64,103,104,25.4,1.3000000000000001e-05,1,CL0183,Eukaryota Viridiplantae
81,A0A287R4G2,230,325,220,325,PF13426.7,PAS_9,Domain,9,104,104,72.8,2.2000000000000002e-20,1,CL0183,Eukaryota Viridiplantae
82,A0A287R4G2,404,616,401,617,PF00069.25,Pkinase,Domain,4,184,264,159.0,1.3999999999999997e-46,1,CL0016,Eukaryota Viridiplantae
83,A0A2R7SL17,16,121,15,122,PF13426.7,PAS_9,Domain,2,103,104,78.9,2.8999999999999997e-22,1,CL0183,Bacteria Proteobacteria
84,A0A2N5DNV7,41,138,33,138,PF13426.7,PAS_9,Domain,7,104,104,67.4,1.1000000000000001e-18,1,CL0183,Bacteria Proteobacteria
85,A0A2N5DNV7,177,250,177,252,PF07568.12,HisKA_2,Domain,1,74,76,81.1,4.7e-23,1,CL0025,Bacteria Proteobacteria
86,A0A2N5DNV7,263,325,254,360,PF13581.6,HATPase_c_2,Domain,19,81,125,40.4,2.5e-10,1,CL0025,Bacteria Proteobacteria
87,A0A2N0GBS0,21,126,20,126,PF13426.7,PAS_9,Domain,2,104,104,82.4,2.2999999999999998e-23,1,CL0183,Bacteria Proteobacteria
88,A0A2P6MAR0,3,117,3,118,PF00072.24,Response_reg,Domain,1,111,112,48.9,6.3e-13,1,CL0304,Bacteria Proteobacteria
89,A0A2P6MAR0,154,246,145,246,PF13426.7,PAS_9,Domain,9,104,104,29.9,4.9e-07,1,CL0183,Bacteria Proteobacteria
90,A0A2P6MAR0,266,371,265,371,PF13426.7,PAS_9,Domain,2,104,104,74.0,9.7e-21,1,CL0183,Bacteria Proteobacteria
91,A0A2P6MAR0,383,535,383,536,PF00990.21,GGDEF,Domain,1,160,161,110.6,6.2e-32,1,CL0276,Bacteria Proteobacteria
92,A0A2P6MAR0,557,791,556,791,PF00563.20,EAL,Domain,3,238,238,248.0,8.599999999999995e-74,1,CL0276,Bacteria Proteobacteria
93,A0A2K4WUW2,36,137,32,138,PF13426.7,PAS_9,Domain,5,103,104,68.4,5.4e-19,1,CL0183,Bacteria Proteobacteria
94,A0A2K4WUW2,271,389,265,390,PF02518.26,HATPase_c,Domain,7,111,112,55.6,6.7e-15,1,CL0025,Bacteria Proteobacteria
95,A0A2K4WUW2,412,523,412,524,PF00072.24,Response_reg,Domain,1,111,112,63.8,1.5e-17,1,CL0304,Bacteria Proteobacteria
96,A0A2T9JVS8,113,213,109,214,PF13426.7,PAS_9,Domain,6,103,104,67.4,1.1000000000000001e-18,1,CL0183,Bacteria Proteobacteria
97,A0A2T9JVS8,232,292,230,294,PF00512.25,HisKA,Domain,3,64,67,39.4,4.7e-10,1,CL0025,Bacteria Proteobacteria
98,A0A2T9JVS8,337,455,336,457,PF02518.26,HATPase_c,Domain,2,110,112,53.4,3.1999999999999996e-14,1,CL0025,Bacteria Proteobacteria
99,A0A2T9JVS8,487,598,487,599,PF00072.24,Response_reg,Domain,1,111,112,57.2,1.6e-15,1,CL0304,Bacteria Proteobacteria
100,A0A2N1GWI7,16,121,15,122,PF13426.7,PAS_9,Domain,2,103,104,78.7,3.3e-22,1,CL0183,Bacteria Proteobacteria
101,A0A2K3LA33,178,243,168,251,PF13426.7,PAS_9,Domain,9,74,104,47.0,2.4e-12,1,CL0183,Eukaryota Viridiplantae
102,A0A2R7KLX8,16,121,15,122,PF13426.7,PAS_9,Domain,2,103,104,78.9,2.8999999999999997e-22,1,CL0183,Bacteria Proteobacteria
103,A0A2R4H7W0,16,122,15,122,PF13426.7,PAS_9,Domain,2,104,104,76.9,1.2e-21,1,CL0183,Bacteria Proteobacteria
104,A0A251T2I6,38,148,38,149,PF13426.7,PAS_9,Domain,1,99,104,54.3,1.3e-14,1,CL0183,Eukaryota Viridiplantae
105,A0A251T2I6,208,246,202,247,PF12937.7,F-box-like,Domain,8,47,48,29.6,4.6e-07,1,CL0271,Eukaryota Viridiplantae
106,A0A251T2I6,296,346,295,346,PF13418.6,Kelch_4,Repeat,2,49,49,42.1,6.199999999999999e-11,1,CL0186,Eukaryota Viridiplantae
107,A0A251T2I6,347,399,347,400,PF13418.6,Kelch_4,Repeat,1,48,49,34.0,2.1e-08,1,CL0186,Eukaryota Viridiplantae
108,A0A251T2I6,453,504,453,504,PF07646.15,Kelch_2,Repeat,1,49,49,22.2,9.4e-05,1,CL0186,Eukaryota Viridiplantae
109,A0A251T2I6,518,563,518,570,PF13418.6,Kelch_4,Repeat,1,44,49,20.6,0.00033,1,CL0186,Eukaryota Viridiplantae
110,A0A2T7VS96,59,160,55,161,PF13426.7,PAS_9,Domain,5,103,104,68.0,6.7999999999999985e-19,1,CL0183,Bacteria Proteobacteria
111,A0A2T7VS96,178,239,177,241,PF00512.25,HisKA,Domain,2,64,67,37.1,2.3e-09,1,CL0025,Bacteria Proteobacteria
112,A0A2T7VS96,284,401,283,403,PF02518.26,HATPase_c,Domain,2,110,112,66.1,3.6e-18,1,CL0025,Bacteria Proteobacteria
113,A0A2T7VS96,431,544,431,545,PF00072.24,Response_reg,Domain,1,111,112,67.2,1.2e-18,1,CL0304,Bacteria Proteobacteria
114,A0A2P5WZY2,37,79,37,102,PF13426.7,PAS_9,Domain,1,40,104,21.3,0.00025,1,CL0183,Eukaryota Viridiplantae
115,A0A2P5WZY2,160,214,140,215,PF13426.7,PAS_9,Domain,43,99,104,22.1,0.00013000000000000002,1,CL0183,Eukaryota Viridiplantae
116,A0A2P5WZY2,273,311,268,312,PF12937.7,F-box-like,Domain,8,47,48,31.4,1.3e-07,1,CL0271,Eukaryota Viridiplantae
117,A0A2P5WZY2,361,411,360,411,PF13418.6,Kelch_4,Repeat,2,49,49,43.4,2.3999999999999998e-11,1,CL0186,Eukaryota Viridiplantae
118,A0A2P5WZY2,425,472,423,473,PF13415.6,Kelch_3,Domain,3,48,49,41.5,1.1000000000000001e-10,1,CL0186,Eukaryota Viridiplantae
119,A0A2P5WZY2,518,569,518,569,PF07646.15,Kelch_2,Repeat,1,49,49,24.3,2e-05,1,CL0186,Eukaryota Viridiplantae
120,A0A2P5WZY2,585,632,583,632,PF07646.15,Kelch_2,Repeat,2,49,49,22.6,7.3e-05,1,CL0186,Eukaryota Viridiplantae
121,A0A2K1R3G7,415,522,406,523,PF13426.7,PAS_9,Domain,7,103,104,61.3,8.6e-17,1,CL0183,Eukaryota Fungi
122,A0A2K1R3G7,615,688,613,696,PF08447.12,PAS_3,Domain,4,81,89,40.6,2.4e-10,1,CL0183,Eukaryota Fungi
123,A0A2K1R3G7,727,798,722,816,PF13426.7,PAS_9,Domain,9,81,104,15.7,0.013000000000000001,1,CL0183,Eukaryota Fungi
124,A0A2K1R3G7,955,987,955,990,PF00320.27,GATA,Domain,1,33,36,51.4,5.700000000000001e-14,1,CL0167,Eukaryota Fungi
125,A0A2G1WN02,7,114,7,120,PF00072.24,Response_reg,Domain,1,108,112,71.4,6.2e-20,1,CL0304,Archaea Euryarchaeota
126,A0A2G1WN02,147,249,144,249,PF13426.7,PAS_9,Domain,4,104,104,37.4,2.3e-09,1,CL0183,Archaea Euryarchaeota
127,A0A2G1WN02,269,374,268,374,PF13426.7,PAS_9,Domain,2,104,104,78.1,5.2e-22,1,CL0183,Archaea Euryarchaeota
128,A0A2G1WN02,389,448,388,449,PF00512.25,HisKA,Domain,2,66,67,36.5,3.6e-09,1,CL0025,Archaea Euryarchaeota
129,A0A2G1WN02,487,582,486,585,PF02518.26,HATPase_c,Domain,2,106,112,44.0,2.5999999999999997e-11,1,CL0025,Archaea Euryarchaeota
130,A0A2I0J9I1,157,253,150,254,PF13426.7,PAS_9,Domain,7,103,104,70.5,1.1999999999999999e-19,1,CL0183,Eukaryota Viridiplantae
131,A0A2I0J9I1,434,526,425,529,PF13426.7,PAS_9,Domain,9,101,104,73.5,1.3000000000000001e-20,1,CL0183,Eukaryota Viridiplantae
132,A0A2I0J9I1,601,845,589,845,PF00069.25,Pkinase,Domain,43,264,264,181.9,1.4999999999999992e-53,1,CL0016,Eukaryota Viridiplantae
133,A0A257C7F7,49,143,39,144,PF13426.7,PAS_9,Domain,9,103,104,70.3,1.4e-19,1,CL0183,Bacteria Proteobacteria
134,A0A257C7F7,160,228,160,229,PF00512.25,HisKA,Domain,1,65,67,28.5,1.1e-06,1,CL0025,Bacteria Proteobacteria
135,A0A257C7F7,272,393,271,395,PF02518.26,HATPase_c,Domain,2,110,112,59.1,5.2e-16,1,CL0025,Bacteria Proteobacteria
136,A0A257C7F7,418,528,418,530,PF00072.24,Response_reg,Domain,1,110,112,65.0,6e-18,1,CL0304,Bacteria Proteobacteria
137,A0A2N6N8P3,328,435,319,436,PF13426.7,PAS_9,Domain,7,103,104,65.7,3.6e-18,1,CL0183,Eukaryota Fungi
138,A0A2N6N8P3,527,602,526,610,PF08447.12,PAS_3,Domain,2,81,89,49.5,3.9e-13,1,CL0183,Eukaryota Fungi
139,A0A2G0WFG1,16,121,15,121,PF13426.7,PAS_9,Domain,2,104,104,69.9,1.8e-19,1,CL0183,Bacteria Proteobacteria
140,A0A2G5XB32,18,112,10,113,PF13426.7,PAS_9,Domain,7,103,104,68.1,6.6e-19,1,CL0183,Bacteria Firmicutes
141,A0A2U1EWE3,47,78,47,102,PF13188.7,PAS_8,Domain,5,35,67,19.8,0.00057,1,CL0183,Bacteria Actinobacteria
142,A0A2U1EWE3,208,303,198,303,PF13426.7,PAS_9,Domain,9,104,104,73.5,1.3999999999999995e-20,1,CL0183,Bacteria Actinobacteria
143,A0A2U1EWE3,363,493,355,493,PF01590.26,GAF,Domain,8,133,133,36.8,5.4e-09,1,CL0161,Bacteria Actinobacteria
144,A0A2U1EWE3,549,739,549,740,PF07228.12,SpoIIE,Family,1,192,193,136.2,1.3e-39,1,CL0238,Bacteria Actinobacteria
145,A0A2P6P045,129,224,120,224,PF13426.7,PAS_9,Domain,9,103,104,55.6,5.3e-15,1,CL0183,Eukaryota Amoebozoa
146,A0A2P6P045,236,281,234,282,PF07647.17,SAM_2,Domain,4,50,66,25.5,1.1e-05,1,CL0003,Eukaryota Amoebozoa
147,A0A2M6XNC0,38,133,27,133,PF13426.7,PAS_9,Domain,9,104,104,76.5,1.5999999999999999e-21,1,CL0183,Bacteria Proteobacteria
148,A0A2M6XNC0,172,243,172,246,PF07568.12,HisKA_2,Domain,1,72,76,69.0,2.8e-19,1,CL0025,Bacteria Proteobacteria
149,A0A2M6XNC0,263,324,232,350,PF13581.6,HATPase_c_2,Domain,24,84,125,30.1,3.8e-07,1,CL0025,Bacteria Proteobacteria
150,A0A2K2CUC9,143,237,134,238,PF13426.7,PAS_9,Domain,9,103,104,66.7,1.8e-18,1,CL0183,Eukaryota Viridiplantae
151,A0A2K2CUC9,420,505,411,511,PF13426.7,PAS_9,Domain,9,98,104,56.2,3.2e-15,1,CL0183,Eukaryota Viridiplantae
152,A0A2K2CUC9,590,874,587,874,PF00069.25,Pkinase,Domain,4,264,264,206.1,5.9e-61,1,CL0016,Eukaryota Viridiplantae
153,A0A2N7TII9,21,126,20,126,PF13426.7,PAS_9,Domain,2,104,104,81.6,4.3e-23,1,CL0183,Bacteria Proteobacteria
154,A0A2U0EUA4,30,131,26,132,PF13426.7,PAS_9,Domain,5,103,104,70.1,1.5e-19,1,CL0183,Bacteria Proteobacteria
155,A0A2U0EUA4,148,216,148,217,PF00512.25,HisKA,Domain,1,65,67,27.5,2.4e-06,1,CL0025,Bacteria Proteobacteria
156,A0A2U0EUA4,262,381,257,382,PF02518.26,HATPase_c,Domain,6,111,112,64.3,1.3e-17,1,CL0025,Bacteria Proteobacteria
157,A0A2U0EUA4,402,512,402,513,PF00072.24,Response_reg,Domain,1,111,112,70.7,1.1000000000000002e-19,1,CL0304,Bacteria Proteobacteria
158,A0A2C8ZQG5,225,277,225,294,PF13188.7,PAS_8,Domain,1,50,67,30.9,1.9e-07,1,CL0183,Bacteria Proteobacteria
159,A0A2C8ZQG5,359,469,358,469,PF08448.10,PAS_4,Domain,2,110,110,54.3,1.3999999999999999e-14,1,CL0183,Bacteria Proteobacteria
160,A0A2C8ZQG5,487,591,485,591,PF13426.7,PAS_9,Domain,3,104,104,73.4,1.4999999999999995e-20,1,CL0183,Bacteria Proteobacteria
161,A0A2C8ZQG5,603,760,603,760,PF00990.21,GGDEF,Domain,1,161,161,167.6,1.8e-49,1,CL0276,Bacteria Proteobacteria
162,A0A2C8ZQG5,780,1015,779,1015,PF00563.20,EAL,Domain,2,238,238,253.7,1.5999999999999987e-75,1,CL0276,Bacteria Proteobacteria
163,A0A2R6N9W3,52,158,52,158,PF13426.7,PAS_9,Domain,1,104,104,78.2,4.7e-22,1,CL0183,Archaea Euryarchaeota
164,A0A2R6N9W3,215,336,204,336,PF13185.6,GAF_2,Domain,18,138,138,35.8,8.6e-09,1,CL0161,Archaea Euryarchaeota
165,A0A2R6N9W3,347,502,347,502,PF15915.5,BAT,Domain,1,156,156,156.7,4e-46,1,No_clan,Archaea Euryarchaeota
166,A0A2R6N9W3,508,559,508,560,PF04967.12,HTH_10,Domain,1,52,53,65.9,2e-18,1,CL0123,Archaea Euryarchaeota
167,A0A2S4KMT9,89,186,78,196,PF13426.7,PAS_9,Domain,7,91,104,50.9,1.5e-13,1,CL0183,Eukaryota Fungi
168,A0A2K3MR25,179,270,177,271,PF13426.7,PAS_9,Domain,3,91,104,58.5,6.6e-16,1,CL0183,Eukaryota Viridiplantae
169,A0A257CGM3,400,504,397,504,PF13426.7,PAS_9,Domain,4,104,104,52.6,4.2000000000000004e-14,1,CL0183,Bacteria Proteobacteria
170,A0A257CGM3,518,622,517,622,PF00989.25,PAS,Domain,2,113,113,25.8,8.2e-06,1,CL0183,Bacteria Proteobacteria
171,A0A257CGM3,631,696,631,697,PF00512.25,HisKA,Domain,1,66,67,62.1,3.6e-17,1,CL0025,Bacteria Proteobacteria
172,A0A257CGM3,744,855,742,857,PF02518.26,HATPase_c,Domain,3,110,112,85.2,4.2e-24,1,CL0025,Bacteria Proteobacteria
173,A0A246QP10,33,121,23,124,PF13426.7,PAS_9,Domain,9,97,104,57.3,1.5e-15,1,CL0183,Bacteria Proteobacteria
174,A0A246QP10,150,223,150,225,PF07568.12,HisKA_2,Domain,1,74,76,45.6,5.5999999999999996e-12,1,CL0025,Bacteria Proteobacteria
175,A0A246QP10,233,337,225,339,PF13581.6,HATPase_c_2,Domain,15,123,125,33.7,2.8999999999999998e-08,1,CL0025,Bacteria Proteobacteria
176,A0A258Z8D6,29,122,19,124,PF13426.7,PAS_9,Domain,9,101,104,53.5,2.3e-14,1,CL0183,Bacteria Proteobacteria
177,A0A258Z8D6,144,199,143,199,PF00196.19,GerE,Domain,2,57,57,58.3,4.0999999999999996e-16,1,CL0123,Bacteria Proteobacteria
178,A0A258RRR3,19,109,8,112,PF13426.7,PAS_9,Domain,9,99,104,54.4,1.2e-14,1,CL0183,Bacteria Proteobacteria
179,A0A258RRR3,133,188,132,188,PF00196.19,GerE,Domain,2,57,57,63.8,7.7e-18,1,CL0123,Bacteria Proteobacteria
180,A0A2U1SAV1,45,186,31,187,PF01965.24,DJ-1_PfpI,Domain,28,164,165,52.1,6.399999999999999e-14,1,CL0014,Bacteria Proteobacteria
181,A0A2U1SAV1,250,327,250,328,PF12833.7,HTH_18,Domain,1,79,81,78.4,3.6000000000000007e-22,1,CL0123,Bacteria Proteobacteria
