,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
43,A0A126X1B4,508.0,662.0,506.0,668.0,PF00069.25,Pkinase,Domain,3.0,154.0,264.0,129.1,1.9e-37,1.0,CL0016,Eukaryota Viridiplantae
44,A0A126X1B4,714.0,821.0,709.0,821.0,PF00069.25,Pkinase,Domain,150.0,264.0,264.0,79.8,1.9999999999999999e-22,1.0,CL0016,Eukaryota Viridiplantae
45,A0A059UB16,201.0,297.0,194.0,298.0,PF13426.7,LOV,Domain,7.0,103.0,104.0,70.6,1.1000000000000002e-19,1.0,CL0183,Eukaryota Viridiplantae
46,A0A059UB16,485.0,580.0,476.0,580.0,PF13426.7,LOV,Domain,9.0,104.0,104.0,76.5,1.5999999999999999e-21,1.0,CL0183,Eukaryota Viridiplantae
47,A0A059UB16,664.0,950.0,662.0,950.0,PF00069.25,Pkinase,Domain,3.0,264.0,264.0,198.2,1.6e-58,1.0,CL0016,Eukaryota Viridiplantae
48,A0A126X0X3,9.0,56.0,7.0,57.0,PF00010.26,HLH,Domain,4.0,52.0,53.0,53.8,1.3e-14,1.0,No_clan,Eukaryota Glaucocystophyceae
49,A0A126X0X3,210.0,302.0,198.0,303.0,PF13426.7,LOV,Domain,11.0,103.0,104.0,73.1,1.8000000000000002e-20,1.0,CL0183,Eukaryota Glaucocystophyceae
50,A0A126X0X3,414.0,510.0,411.0,510.0,PF13426.7,PAS_9,Domain,10.0,104.0,104.0,42.6,5.6e-11,1.0,CL0183,Eukaryota Glaucocystophyceae
51,A0A109LQL0,54.0,157.0,52.0,158.0,PF13426.7,LOV,Domain,3.0,103.0,104.0,74.7,5.799999999999999e-21,1.0,CL0183,Bacteria Proteobacteria
52,A0A109LQL0,175.0,254.0,175.0,256.0,PF07536.14,HWE_HK,Domain,1.0,81.0,83.0,48.2,1.3000000000000001e-12,1.0,CL0025,Bacteria Proteobacteria
53,A0A126X0A0,46.0,145.0,44.0,148.0,PF13426.7,LOV,Domain,3.0,99.0,104.0,64.2,1.1e-17,1.0,CL0183,Eukaryota Viridiplantae
54,A0A087GUA1,33.0,125.0,25.0,128.0,PF13426.7,LOV,Domain,9.0,100.0,104.0,51.5,9.9e-14,1.0,CL0183,Eukaryota Viridiplantae
55,A0A087GUA1,236.0,331.0,228.0,334.0,PF13426.7,PAS_9,Domain,7.0,100.0,104.0,53.5,2.3e-14,1.0,CL0183,Eukaryota Viridiplantae
56,A0A087GUA1,449.0,542.0,441.0,545.0,PF13426.7,LOV,Domain,7.0,100.0,104.0,63.0,2.6e-17,1.0,CL0183,Eukaryota Viridiplantae
57,A0A126WZI3,37.0,146.0,37.0,148.0,PF13426.7,LOV,Domain,1.0,98.0,104.0,59.1,4.0999999999999996e-16,1.0,CL0183,Eukaryota Viridiplantae
58,A0A126WZI3,205.0,243.0,202.0,244.0,PF12937.7,F-box-like,Domain,8.0,47.0,48.0,28.3,1.2e-06,1.0,CL0271,Eukaryota Viridiplantae
59,A0A126WZI3,293.0,343.0,292.0,343.0,PF13418.6,Kelch_4,Repeat,2.0,49.0,49.0,44.5,1.1999999999999999e-11,1.0,CL0186,Eukaryota Viridiplantae
60,A0A126WZI3,358.0,404.0,357.0,405.0,PF13415.6,Kelch_3,Domain,4.0,48.0,49.0,36.3,4.9e-09,1.0,CL0186,Eukaryota Viridiplantae
61,A0A126WW34,104.0,200.0,96.0,201.0,PF13426.7,LOV,Domain,7.0,103.0,104.0,72.5,2.7e-20,1.0,CL0183,Eukaryota Viridiplantae
62,A0A126X012,29.0,129.0,28.0,132.0,PF13426.7,LOV,Domain,2.0,98.0,104.0,56.0,3.8e-15,1.0,CL0183,Eukaryota Viridiplantae
63,A0A126X012,258.0,351.0,255.0,358.0,PF13426.7,PAS_9,Domain,4.0,94.0,104.0,61.1,9.8e-17,1.0,CL0183,Eukaryota Viridiplantae
64,A0A126X0G0,44.0,154.0,44.0,155.0,PF13426.7,LOV,Domain,1.0,99.0,104.0,60.2,1.8999999999999998e-16,1.0,CL0183,Eukaryota Viridiplantae
65,A0A126X0G0,213.0,251.0,210.0,252.0,PF12937.7,F-box-like,Domain,8.0,47.0,48.0,28.8,8.4e-07,1.0,CL0271,Eukaryota Viridiplantae
66,A0A126X0G0,301.0,351.0,300.0,351.0,PF13418.6,Kelch_4,Repeat,2.0,49.0,49.0,43.7,1.9e-11,1.0,CL0186,Eukaryota Viridiplantae
67,A0A126X0G0,363.0,412.0,363.0,413.0,PF13415.6,Kelch_3,Domain,1.0,48.0,49.0,43.5,2.7e-11,1.0,CL0186,Eukaryota Viridiplantae
68,A0A126X0G0,458.0,509.0,458.0,509.0,PF07646.15,Kelch_2,Repeat,1.0,49.0,49.0,24.5,1.8e-05,1.0,CL0186,Eukaryota Viridiplantae
69,A0A126X0G0,525.0,572.0,523.0,572.0,PF07646.15,Kelch_2,Repeat,2.0,49.0,49.0,22.7,6.500000000000001e-05,1.0,CL0186,Eukaryota Viridiplantae
70,A0A193LJS6,303.0,409.0,302.0,409.0,PF13426.7,LOV,Domain,2.0,104.0,104.0,67.1,1.3000000000000002e-18,1.0,CL0183,Bacteria Proteobacteria
71,A0A193LJS6,431.0,491.0,430.0,495.0,PF00512.25,HisKA,Domain,2.0,63.0,67.0,34.1,2.1e-08,1.0,CL0025,Bacteria Proteobacteria
72,A0A193LJS6,541.0,647.0,540.0,649.0,PF02518.26,HATPase_c,Domain,2.0,110.0,112.0,79.3,2.8e-22,1.0,CL0025,Bacteria Proteobacteria
73,A0A0U0CIT2,27.0,128.0,25.0,128.0,PF13426.7,LOV,Domain,4.0,104.0,104.0,70.4,1.1999999999999999e-19,1.0,CL0183,Bacteria Firmicutes
74,A0A0U0CIT2,151.0,254.0,148.0,254.0,PF01740.21,STAS,Domain,4.0,117.0,117.0,31.0,1.5e-07,1.0,CL0502,Bacteria Firmicutes
75,A0A126WY94,123.0,219.0,116.0,220.0,PF13426.7,LOV,Domain,7.0,103.0,104.0,70.0,1.6999999999999999e-19,1.0,CL0183,Eukaryota Viridiplantae
76,A0A126WY94,400.0,492.0,391.0,495.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,74.5,6.7000000000000005e-21,1.0,CL0183,Eukaryota Viridiplantae
77,A0A126WY94,580.0,863.0,578.0,863.0,PF00069.25,Pkinase,Domain,3.0,264.0,264.0,209.8,4.5e-62,1.0,CL0016,Eukaryota Viridiplantae
78,A0A1B3MYH5,22.0,110.0,14.0,113.0,PF13426.7,LOV,Domain,9.0,97.0,104.0,64.1,1.2e-17,1.0,CL0183,Bacteria Proteobacteria
79,A0A1B3MYH5,135.0,190.0,134.0,190.0,PF00196.19,GerE,Domain,2.0,57.0,57.0,52.8,2.2e-14,1.0,CL0123,Bacteria Proteobacteria
80,A0A126X3U1,39.0,148.0,39.0,150.0,PF13426.7,LOV,Domain,1.0,98.0,104.0,51.4,1.1e-13,1.0,CL0183,Eukaryota Viridiplantae
81,A0A126X3U1,208.0,246.0,205.0,247.0,PF12937.7,F-box-like,Domain,8.0,47.0,48.0,32.6,5.4e-08,1.0,CL0271,Eukaryota Viridiplantae
82,A0A126X3U1,296.0,339.0,295.0,346.0,PF13418.6,Kelch_4,Repeat,2.0,44.0,49.0,41.4,1e-10,1.0,CL0186,Eukaryota Viridiplantae
83,A0A126X3U1,347.0,399.0,347.0,400.0,PF13418.6,Kelch_4,Repeat,1.0,48.0,49.0,40.5,2e-10,1.0,CL0186,Eukaryota Viridiplantae
84,A0A126X3U1,453.0,504.0,453.0,504.0,PF07646.15,Kelch_2,Repeat,1.0,49.0,49.0,24.0,2.6000000000000002e-05,1.0,CL0186,Eukaryota Viridiplantae
85,A0A126X3U1,520.0,567.0,518.0,567.0,PF07646.15,Kelch_2,Repeat,2.0,49.0,49.0,23.2,4.7e-05,1.0,CL0186,Eukaryota Viridiplantae
86,A0A089NZW5,20.0,123.0,17.0,123.0,PF13426.7,LOV,Domain,4.0,104.0,104.0,75.5,3.1999999999999998e-21,1.0,CL0183,Bacteria Proteobacteria
87,A0A061HDL2,350.0,454.0,339.0,456.0,PF13426.7,LOV,Domain,10.0,102.0,104.0,51.7,8.100000000000001e-14,1.0,CL0183,Eukaryota Fungi
88,A0A061HDL2,548.0,623.0,547.0,631.0,PF08447.12,PAS_3,Domain,2.0,81.0,89.0,39.3,6.1e-10,1.0,CL0183,Eukaryota Fungi
89,A0A061HDL2,662.0,709.0,656.0,737.0,PF13426.7,PAS_9,Domain,9.0,58.0,104.0,9.7,0.99,1.0,CL0183,Eukaryota Fungi
90,A0A061HDL2,869.0,902.0,869.0,904.0,PF00320.27,GATA,Domain,1.0,34.0,36.0,51.5,5.3e-14,1.0,CL0167,Eukaryota Fungi
91,A0A168CSD0,132.0,238.0,123.0,240.0,PF13426.7,LOV,Domain,7.0,102.0,104.0,60.1,2e-16,1.0,CL0183,Eukaryota Fungi
92,A0A168CSD0,328.0,407.0,327.0,410.0,PF08447.12,PAS_3,Domain,2.0,83.0,89.0,41.9,8.8e-11,1.0,CL0183,Eukaryota Fungi
93,A0A168CSD0,635.0,669.0,635.0,670.0,PF00320.27,GATA,Domain,1.0,35.0,36.0,49.4,2.4e-13,1.0,CL0167,Eukaryota Fungi
94,A0A126WXC7,154.0,254.0,145.0,256.0,PF13426.7,LOV,Domain,7.0,98.0,104.0,54.3,1.3e-14,1.0,CL0183,Eukaryota Viridiplantae
95,A0A126WXC7,307.0,351.0,306.0,353.0,PF00646.33,F-box,Domain,3.0,46.0,48.0,21.6,0.00014,1.0,CL0271,Eukaryota Viridiplantae
96,A0A126WXC7,403.0,453.0,402.0,453.0,PF13418.6,Kelch_4,Repeat,2.0,49.0,49.0,38.6,7.9e-10,1.0,CL0186,Eukaryota Viridiplantae
97,A0A126WXC7,468.0,514.0,467.0,515.0,PF13415.6,Kelch_3,Domain,4.0,48.0,49.0,36.7,3.5e-09,1.0,CL0186,Eukaryota Viridiplantae
98,A0A126WXC7,618.0,670.0,618.0,671.0,PF13418.6,Kelch_4,Repeat,1.0,48.0,49.0,22.3,0.0001,1.0,CL0186,Eukaryota Viridiplantae
99,A0A0J0F099,302.0,395.0,291.0,396.0,PF13426.7,LOV,Domain,11.0,103.0,104.0,48.4,8.8e-13,1.0,CL0183,Eukaryota Fungi
100,A0A0U5IM62,653.0,748.0,642.0,748.0,PF13426.7,LOV,Domain,9.0,104.0,104.0,71.8,4.6e-20,1.0,CL0183,Bacteria Proteobacteria
101,A0A0U5IM62,784.0,871.0,783.0,872.0,PF08447.12,PAS_3,Domain,2.0,88.0,89.0,49.9,2.9e-13,1.0,CL0183,Bacteria Proteobacteria
102,A0A0U5IM62,896.0,1004.0,896.0,1005.0,PF08448.10,PAS_4,Domain,1.0,109.0,110.0,40.5,2.6000000000000003e-10,1.0,CL0183,Bacteria Proteobacteria
103,A0A0U5IM62,1038.0,1128.0,1037.0,1128.0,PF08447.12,PAS_3,Domain,2.0,89.0,89.0,77.3,8.400000000000001e-22,1.0,CL0183,Bacteria Proteobacteria
104,A0A0U5IM62,1166.0,1303.0,1165.0,1309.0,PF01590.26,GAF,Domain,2.0,127.0,133.0,38.3,1.9e-09,1.0,CL0161,Bacteria Proteobacteria
105,A0A0U5IM62,1346.0,1432.0,1345.0,1433.0,PF08447.12,PAS_3,Domain,2.0,88.0,89.0,34.1,2.5e-08,1.0,CL0183,Bacteria Proteobacteria
106,A0A0U5IM62,1457.0,1567.0,1457.0,1568.0,PF08448.10,PAS_4,Domain,1.0,109.0,110.0,25.5,1.2e-05,1.0,CL0183,Bacteria Proteobacteria
107,A0A0U5IM62,1863.0,1981.0,1860.0,1983.0,PF02518.26,HATPase_c,Domain,4.0,110.0,112.0,59.5,4.0999999999999996e-16,1.0,CL0025,Bacteria Proteobacteria
108,A0A0U5IM62,2006.0,2115.0,2006.0,2116.0,PF00072.24,Response_reg,Domain,1.0,111.0,112.0,60.8,1.2e-16,1.0,CL0304,Bacteria Proteobacteria
109,A0A126WYI5,45.0,137.0,36.0,139.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,74.2,8.100000000000001e-21,1.0,CL0183,Eukaryota Viridiplantae
110,A0A126WYI5,225.0,509.0,223.0,509.0,PF00069.25,Pkinase,Domain,3.0,264.0,264.0,207.2,2.7e-61,1.0,CL0016,Eukaryota Viridiplantae
111,A0A0X8HDJ0,36.0,153.0,35.0,153.0,PF18076.1,FGAR-AT_N,Domain,2.0,115.0,115.0,133.4,3.399999999999999e-39,1.0,No_clan,Bacteria Proteobacteria
112,A0A0X8HDJ0,174.0,223.0,174.0,223.0,PF18072.1,FGAR-AT_linker,Domain,1.0,50.0,50.0,81.8,3.7e-23,1.0,No_clan,Bacteria Proteobacteria
113,A0A0X8HDJ0,421.0,526.0,420.0,526.0,PF13426.7,LOV,Domain,2.0,104.0,104.0,77.7,6.900000000000001e-22,1.0,CL0183,Bacteria Proteobacteria
114,A0A0X8HDJ0,538.0,693.0,538.0,694.0,PF00990.21,GGDEF,Domain,1.0,160.0,161.0,173.9,1.9999999999999997e-51,1.0,CL0276,Bacteria Proteobacteria
115,A0A0X8HDJ0,714.0,948.0,713.0,948.0,PF00563.20,EAL,Domain,2.0,238.0,238.0,243.5,2.0999999999999996e-72,1.0,CL0276,Bacteria Proteobacteria
116,A0A126X2T4,108.0,200.0,100.0,413.0,PF13426.7,TLOV,Domain,9.0,100.0,104.0,69.6,2.2000000000000003e-19,1.0,CL0183,Eukaryota Viridiplantae
118,A0A126X090,207.0,302.0,199.0,303.0,PF13426.7,LOV,Domain,8.0,103.0,104.0,72.3,3.3e-20,1.0,CL0183,Eukaryota Viridiplantae
119,A0A126X090,480.0,572.0,471.0,575.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,68.3,5.8e-19,1.0,CL0183,Eukaryota Viridiplantae
120,A0A126X090,660.0,945.0,658.0,945.0,PF00069.25,Pkinase,Domain,3.0,264.0,264.0,216.5,4.099999999999999e-64,1.0,CL0016,Eukaryota Viridiplantae
121,A0A0F9R7F3,20.0,124.0,19.0,124.0,PF13426.7,PAS_9,Domain,2.0,104.0,104.0,43.5,3e-11,1.0,CL0183,unclassified sequences metagenomes
122,A0A0F9R7F3,146.0,249.0,143.0,249.0,PF13426.7,LOV,Domain,4.0,104.0,104.0,76.3,1.8e-21,1.0,CL0183,unclassified sequences metagenomes
123,A0A0F9R7F3,281.0,371.0,269.0,371.0,PF13426.7,PAS_9,Domain,13.0,104.0,104.0,24.7,2.2e-05,1.0,CL0183,unclassified sequences metagenomes
124,A0A0F9R7F3,404.0,471.0,403.0,471.0,PF00512.25,HisKA,Domain,2.0,67.0,67.0,48.7,5.7e-13,1.0,CL0025,unclassified sequences metagenomes
125,A0A0F9R7F3,517.0,625.0,516.0,626.0,PF02518.26,HATPase_c,Domain,2.0,111.0,112.0,80.9,9.5e-23,1.0,CL0025,unclassified sequences metagenomes
126,A0A126X361,48.0,144.0,44.0,147.0,PF13426.7,LOV,Domain,5.0,97.0,104.0,47.1,2.3e-12,1.0,CL0183,Eukaryota Viridiplantae
127,A0A126X361,295.0,396.0,292.0,398.0,PF13426.7,LOV,Domain,4.0,102.0,104.0,63.3,2.1e-17,1.0,CL0183,Eukaryota Viridiplantae
128,A0A059UFB1,239.0,335.0,232.0,336.0,PF13426.7,LOV,Domain,7.0,103.0,104.0,73.2,1.7e-20,1.0,CL0183,Eukaryota Viridiplantae
129,A0A059UFB1,513.0,605.0,503.0,608.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,67.5,1e-18,1.0,CL0183,Eukaryota Viridiplantae
130,A0A059UFB1,694.0,984.0,692.0,984.0,PF00069.25,Pkinase,Domain,3.0,264.0,264.0,202.5,7.7e-60,1.0,CL0016,Eukaryota Viridiplantae
131,A0A0Q5BW67,39.0,133.0,27.0,133.0,PF13426.7,LOV,Domain,10.0,104.0,104.0,67.3,1.2e-18,1.0,CL0183,Bacteria Proteobacteria
132,A0A0Q5BW67,172.0,244.0,172.0,246.0,PF07568.12,HisKA_2,Domain,1.0,73.0,76.0,73.3,1.3000000000000001e-20,1.0,CL0025,Bacteria Proteobacteria
133,A0A179G7M1,93.0,197.0,83.0,200.0,PF13426.7,LOV,Domain,8.0,100.0,104.0,58.0,8.9e-16,1.0,CL0183,Eukaryota Fungi
134,A0A1B9V2K8,40.0,141.0,36.0,142.0,PF13426.7,LOV,Domain,5.0,103.0,104.0,69.8,1.9e-19,1.0,CL0183,Bacteria Proteobacteria
135,A0A1B9V2K8,181.0,249.0,181.0,255.0,PF07568.12,HisKA_2,Domain,1.0,69.0,76.0,59.9,2e-16,1.0,CL0025,Bacteria Proteobacteria
136,A0A126WVS6,47.0,141.0,35.0,356.0,PF13426.7,TLOV,Domain,10.0,103.0,104.0,67.9,7.5e-19,1.0,CL0183,Eukaryota Viridiplantae
138,A0A126X4W7,69.0,178.0,69.0,180.0,PF13426.7,LOV,Domain,1.0,98.0,104.0,57.6,1.2e-15,1.0,CL0183,Eukaryota Viridiplantae
139,A0A126X4W7,231.0,276.0,230.0,277.0,PF00646.33,F-box,Domain,3.0,47.0,48.0,25.1,1.2e-05,1.0,CL0271,Eukaryota Viridiplantae
140,A0A126X4W7,336.0,385.0,336.0,387.0,PF13415.6,Kelch_3,Domain,1.0,47.0,49.0,38.0,1.4000000000000001e-09,1.0,CL0186,Eukaryota Viridiplantae
141,A0A126X4W7,390.0,438.0,389.0,439.0,PF13415.6,Kelch_3,Domain,2.0,48.0,49.0,34.0,2.6e-08,1.0,CL0186,Eukaryota Viridiplantae
142,A0A126X4W7,549.0,601.0,549.0,602.0,PF13418.6,Kelch_4,Repeat,1.0,48.0,49.0,25.1,1.3000000000000001e-05,1.0,CL0186,Eukaryota Viridiplantae
143,A0A126WXB5,288.0,384.0,281.0,385.0,PF13426.7,LOV,Domain,7.0,103.0,104.0,63.6,1.6e-17,1.0,CL0183,Eukaryota Viridiplantae
144,A0A126WXB5,564.0,656.0,555.0,659.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,70.3,1.4e-19,1.0,CL0183,Eukaryota Viridiplantae
145,A0A126WXB5,743.0,1028.0,742.0,1028.0,PF00069.25,Pkinase,Domain,2.0,264.0,264.0,222.6,5.7e-66,1.0,CL0016,Eukaryota Viridiplantae
146,A0A077FK61,16.0,121.0,15.0,122.0,PF13426.7,LOV,Domain,2.0,103.0,104.0,75.0,4.8e-21,1.0,CL0183,Bacteria Proteobacteria
147,A0A126WY26,48.0,158.0,48.0,161.0,PF13426.7,LOV,Domain,1.0,99.0,104.0,58.1,8.699999999999999e-16,1.0,CL0183,Eukaryota Viridiplantae
148,A0A126WY26,216.0,254.0,213.0,255.0,PF12937.7,F-box-like,Domain,8.0,47.0,48.0,32.9,4.5e-08,1.0,CL0271,Eukaryota Viridiplantae
149,A0A126WY26,304.0,354.0,303.0,354.0,PF13418.6,Kelch_4,Repeat,2.0,49.0,49.0,43.5,2.3999999999999998e-11,1.0,CL0186,Eukaryota Viridiplantae
150,A0A126WY26,368.0,415.0,366.0,416.0,PF13415.6,Kelch_3,Domain,3.0,48.0,49.0,44.1,1.8e-11,1.0,CL0186,Eukaryota Viridiplantae
151,A0A126WY26,461.0,512.0,461.0,512.0,PF07646.15,Kelch_2,Repeat,1.0,49.0,49.0,21.5,0.00016,1.0,CL0186,Eukaryota Viridiplantae
152,A0A126WY26,528.0,575.0,526.0,575.0,PF07646.15,Kelch_2,Repeat,2.0,49.0,49.0,23.3,4.4e-05,1.0,CL0186,Eukaryota Viridiplantae
153,A0A126X1C4,1.0,82.0,1.0,82.0,PF13426.7,PAS_9,Domain,23.0,104.0,104.0,55.4,5.7e-15,1.0,CL0183,Eukaryota Viridiplantae
154,A0A126X1C4,265.0,357.0,256.0,360.0,PF13426.7,LOV,Domain,9.0,101.0,104.0,75.0,4.6999999999999995e-21,1.0,CL0183,Eukaryota Viridiplantae
