,seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
17,A0A1A5QBP4,159,303,157,305,PF00990.21,GGDEF,Domain,3,157,161,73.2,2E-20,1,CL0276,Bacteria Proteobacteria
18,A0A1A5QBP4,328,562,326,562,PF00563.20,EAL,Domain,3,238,238,223.3,3.1E-66,1,CL0276,Bacteria Proteobacteria
19,A0A126X1R9,42,152,42,153,PF13426.7,PAS_9,Domain,1,99,104,57.6,1.2E-15,1,CL0183,Eukaryota Viridiplantae
20,A0A126X1R9,294,344,293,344,PF13418.6,Kelch_4,Repeat,2,49,49,42.6,4.5E-11,1,CL0186,Eukaryota Viridiplantae
21,A0A126X1R9,358,405,356,406,PF13415.6,Kelch_3,Domain,3,48,49,38.2,1.2E-09,1,CL0186,Eukaryota Viridiplantae
22,A0A126X1R9,410,459,408,459,PF13415.6,Kelch_3,Domain,3,49,49,23.8,4E-05,1,CL0186,Eukaryota Viridiplantae
23,A0A126X1R9,516,565,516,569,PF13418.6,Kelch_4,Repeat,1,45,49,26.5,4.7E-06,1,CL0186,Eukaryota Viridiplantae
24,A0A126X443,149,257,147,258,PF13426.7,PAS_9,Domain,3,99,104,55.2,6.8E-15,1,CL0183,Eukaryota Viridiplantae
25,A0A126X443,309,353,308,355,PF00646.33,F-box,Domain,3,46,48,20.9,0.00023,1,CL0271,Eukaryota Viridiplantae
26,A0A126X443,405,455,404,455,PF13418.6,Kelch_4,Repeat,2,49,49,35.6,6.8E-09,1,CL0186,Eukaryota Viridiplantae
27,A0A126X443,470,516,469,517,PF13415.6,Kelch_3,Domain,4,48,49,36.2,5E-09,1,CL0186,Eukaryota Viridiplantae
28,A0A126X443,620,672,620,673,PF13418.6,Kelch_4,Repeat,1,48,49,24.8,1.7E-05,1,CL0186,Eukaryota Viridiplantae
29,A0A068N046,112,258,112,258,PF01590.26,GAF,Domain,1,133,133,26,1.2E-05,1,CL0161,Bacteria Cyanobacteria
30,A0A068N046,279,387,278,387,PF13426.7,PAS_9,Domain,2,104,104,70,1.7E-19,1,CL0183,Bacteria Cyanobacteria
31,A0A068N046,411,493,410,493,PF13426.7,PAS_9,Domain,2,104,104,25.9,8.8E-06,1,CL0183,Bacteria Cyanobacteria
32,A0A068N046,517,627,516,627,PF13426.7,PAS_9,Domain,2,104,104,42.9,4.6E-11,1,CL0183,Bacteria Cyanobacteria
33,A0A068N046,664,749,663,750,PF08447.12,PAS_3,Domain,2,88,89,47.2,2E-12,1,CL0183,Bacteria Cyanobacteria
34,A0A068N046,767,924,767,925,PF00990.21,GGDEF,Domain,1,160,161,169.8,3.7E-50,1,CL0276,Bacteria Cyanobacteria
35,A0A068N046,945,1182,944,1182,PF00563.20,EAL,Domain,2,238,238,235.2,7.4E-70,1,CL0276,Bacteria Cyanobacteria
36,A0A126X425,172,219,170,220,PF00010.26,HLH,Domain,4,52,53,53.3,1.9E-14,1,No_clan,Eukaryota Glaucocystophyceae
37,A0A126X425,373,465,362,466,PF13426.7,PAS_9,Domain,11,103,104,68.5,5.1E-19,1,CL0183,Eukaryota Glaucocystophyceae
38,A0A126X425,577,673,574,673,PF13426.7,PAS_9,Domain,10,104,104,42,8.6E-11,1,CL0183,Eukaryota Glaucocystophyceae
39,A0A150FC31,27,128,25,128,PF13426.7,PAS_9,Domain,4,104,104,71.6,5.5E-20,1,CL0183,Bacteria Firmicutes
40,A0A150FC31,152,254,148,254,PF01740.21,STAS,Domain,5,117,117,29.5,4.4E-07,1,CL0502,Bacteria Firmicutes
41,A0A126X1B4,76,176,71,176,PF13426.7,PAS_9,Domain,6,104,104,67.8,8.1E-19,1,CL0183,Eukaryota Viridiplantae
42,A0A126X1B4,328,422,317,423,PF13426.7,PAS_9,Domain,9,103,104,65.3,4.9E-18,1,CL0183,Eukaryota Viridiplantae
43,A0A126X1B4,508,662,506,668,PF00069.25,Pkinase,Domain,3,154,264,129.1,1.9E-37,1,CL0016,Eukaryota Viridiplantae
44,A0A126X1B4,714,821,709,821,PF00069.25,Pkinase,Domain,150,264,264,79.8,2E-22,1,CL0016,Eukaryota Viridiplantae
45,A0A059UB16,201,297,194,298,PF13426.7,PAS_9,Domain,7,103,104,70.6,1.1E-19,1,CL0183,Eukaryota Viridiplantae
46,A0A059UB16,485,580,476,580,PF13426.7,PAS_9,Domain,9,104,104,76.5,1.6E-21,1,CL0183,Eukaryota Viridiplantae
47,A0A059UB16,664,950,662,950,PF00069.25,Pkinase,Domain,3,264,264,198.2,1.6E-58,1,CL0016,Eukaryota Viridiplantae
48,A0A126X0X3,9,56,7,57,PF00010.26,HLH,Domain,4,52,53,53.8,1.3E-14,1,No_clan,Eukaryota Glaucocystophyceae
49,A0A126X0X3,210,302,198,303,PF13426.7,PAS_9,Domain,11,103,104,73.1,1.8E-20,1,CL0183,Eukaryota Glaucocystophyceae
50,A0A126X0X3,414,510,411,510,PF13426.7,PAS_9,Domain,10,104,104,42.6,5.6E-11,1,CL0183,Eukaryota Glaucocystophyceae
51,A0A109LQL0,54,157,52,158,PF13426.7,PAS_9,Domain,3,103,104,74.7,5.8E-21,1,CL0183,Bacteria Proteobacteria
52,A0A109LQL0,175,254,175,256,PF07536.14,HWE_HK,Domain,1,81,83,48.2,1.3E-12,1,CL0025,Bacteria Proteobacteria
53,A0A126X0A0,46,145,44,148,PF13426.7,PAS_9,Domain,3,99,104,64.2,1.1E-17,1,CL0183,Eukaryota Viridiplantae
54,A0A126WW20,1,81,1,82,PF13426.7,PAS_9,Domain,23,103,104,54.1,1.5E-14,1,CL0183,Eukaryota Viridiplantae
55,A0A126WW20,268,360,259,363,PF13426.7,PAS_9,Domain,9,101,104,73.3,1.6E-20,1,CL0183,Eukaryota Viridiplantae
56,A0A126WW20,448,697,446,704,PF00069.25,Pkinase,Domain,3,212,264,185.4,1.3E-54,1,CL0016,Eukaryota Viridiplantae
57,A0A087GUA1,33,125,25,128,PF13426.7,PAS_9,Domain,9,100,104,51.5,9.9E-14,1,CL0183,Eukaryota Viridiplantae
58,A0A087GUA1,236,331,228,334,PF13426.7,PAS_9,Domain,7,100,104,53.5,2.3E-14,1,CL0183,Eukaryota Viridiplantae
59,A0A087GUA1,449,542,441,545,PF13426.7,PAS_9,Domain,7,100,104,63,2.6E-17,1,CL0183,Eukaryota Viridiplantae
60,A0A126WZI3,37,146,37,148,PF13426.7,PAS_9,Domain,1,98,104,59.1,4.1E-16,1,CL0183,Eukaryota Viridiplantae
61,A0A126WZI3,205,243,202,244,PF12937.7,F-box-like,Domain,8,47,48,28.3,1.2E-06,1,CL0271,Eukaryota Viridiplantae
62,A0A126WZI3,293,343,292,343,PF13418.6,Kelch_4,Repeat,2,49,49,44.5,1.2E-11,1,CL0186,Eukaryota Viridiplantae
63,A0A126WZI3,358,404,357,405,PF13415.6,Kelch_3,Domain,4,48,49,36.3,4.9E-09,1,CL0186,Eukaryota Viridiplantae
64,A0A126WW34,104,200,96,201,PF13426.7,PAS_9,Domain,7,103,104,72.5,2.7E-20,1,CL0183,Eukaryota Viridiplantae
65,A0A126X012,29,129,28,132,PF13426.7,PAS_9,Domain,2,98,104,56,3.8E-15,1,CL0183,Eukaryota Viridiplantae
66,A0A126X012,258,351,255,358,PF13426.7,PAS_9,Domain,4,94,104,61.1,9.8E-17,1,CL0183,Eukaryota Viridiplantae
67,A0A126X0G0,44,154,44,155,PF13426.7,PAS_9,Domain,1,99,104,60.2,1.9E-16,1,CL0183,Eukaryota Viridiplantae
68,A0A126X0G0,213,251,210,252,PF12937.7,F-box-like,Domain,8,47,48,28.8,8.4E-07,1,CL0271,Eukaryota Viridiplantae
69,A0A126X0G0,301,351,300,351,PF13418.6,Kelch_4,Repeat,2,49,49,43.7,1.9E-11,1,CL0186,Eukaryota Viridiplantae
70,A0A126X0G0,363,412,363,413,PF13415.6,Kelch_3,Domain,1,48,49,43.5,2.7E-11,1,CL0186,Eukaryota Viridiplantae
71,A0A126X0G0,458,509,458,509,PF07646.15,Kelch_2,Repeat,1,49,49,24.5,1.8E-05,1,CL0186,Eukaryota Viridiplantae
72,A0A126X0G0,525,572,523,572,PF07646.15,Kelch_2,Repeat,2,49,49,22.7,6.5E-05,1,CL0186,Eukaryota Viridiplantae
73,A0A193LJS6,303,409,302,409,PF13426.7,PAS_9,Domain,2,104,104,67.1,1.3E-18,1,CL0183,Bacteria Proteobacteria
74,A0A193LJS6,431,491,430,495,PF00512.25,HisKA,Domain,2,63,67,34.1,2.1E-08,1,CL0025,Bacteria Proteobacteria
75,A0A193LJS6,541,647,540,649,PF02518.26,HATPase_c,Domain,2,110,112,79.3,2.8E-22,1,CL0025,Bacteria Proteobacteria
76,A0A0U0CIT2,27,128,25,128,PF13426.7,PAS_9,Domain,4,104,104,70.4,1.2E-19,1,CL0183,Bacteria Firmicutes
77,A0A0U0CIT2,151,254,148,254,PF01740.21,STAS,Domain,4,117,117,31,1.5E-07,1,CL0502,Bacteria Firmicutes
78,A0A126WY94,123,219,116,220,PF13426.7,PAS_9,Domain,7,103,104,70,1.7E-19,1,CL0183,Eukaryota Viridiplantae
79,A0A126WY94,400,492,391,495,PF13426.7,PAS_9,Domain,9,101,104,74.5,6.7E-21,1,CL0183,Eukaryota Viridiplantae
80,A0A126WY94,580,863,578,863,PF00069.25,Pkinase,Domain,3,264,264,209.8,4.5E-62,1,CL0016,Eukaryota Viridiplantae
81,A0A1B3MYH5,22,110,14,113,PF13426.7,PAS_9,Domain,9,97,104,64.1,1.2E-17,1,CL0183,Bacteria Proteobacteria
82,A0A1B3MYH5,135,190,134,190,PF00196.19,GerE,Domain,2,57,57,52.8,2.2E-14,1,CL0123,Bacteria Proteobacteria
83,A0A126X3U1,39,148,39,150,PF13426.7,PAS_9,Domain,1,98,104,51.4,1.1E-13,1,CL0183,Eukaryota Viridiplantae
84,A0A126X3U1,208,246,205,247,PF12937.7,F-box-like,Domain,8,47,48,32.6,5.4E-08,1,CL0271,Eukaryota Viridiplantae
85,A0A126X3U1,296,339,295,346,PF13418.6,Kelch_4,Repeat,2,44,49,41.4,1E-10,1,CL0186,Eukaryota Viridiplantae
86,A0A126X3U1,347,399,347,400,PF13418.6,Kelch_4,Repeat,1,48,49,40.5,2E-10,1,CL0186,Eukaryota Viridiplantae
87,A0A126X3U1,453,504,453,504,PF07646.15,Kelch_2,Repeat,1,49,49,24,2.6E-05,1,CL0186,Eukaryota Viridiplantae
88,A0A126X3U1,520,567,518,567,PF07646.15,Kelch_2,Repeat,2,49,49,23.2,4.7E-05,1,CL0186,Eukaryota Viridiplantae
89,A0A089NZW5,20,123,17,123,PF13426.7,PAS_9,Domain,4,104,104,75.5,3.2E-21,1,CL0183,Bacteria Proteobacteria
90,A0A061HDL2,350,454,339,456,PF13426.7,PAS_9,Domain,10,102,104,51.7,8.1E-14,1,CL0183,Eukaryota Fungi
91,A0A061HDL2,548,623,547,631,PF08447.12,PAS_3,Domain,2,81,89,39.3,6.1E-10,1,CL0183,Eukaryota Fungi
92,A0A061HDL2,662,709,656,737,PF13426.7,PAS_9,Domain,9,58,104,9.7,0.99,1,CL0183,Eukaryota Fungi
93,A0A061HDL2,869,902,869,904,PF00320.27,GATA,Domain,1,34,36,51.5,5.3E-14,1,CL0167,Eukaryota Fungi
94,A0A168CSD0,132,238,123,240,PF13426.7,PAS_9,Domain,7,102,104,60.1,2E-16,1,CL0183,Eukaryota Fungi
95,A0A168CSD0,328,407,327,410,PF08447.12,PAS_3,Domain,2,83,89,41.9,8.8E-11,1,CL0183,Eukaryota Fungi
96,A0A168CSD0,635,669,635,670,PF00320.27,GATA,Domain,1,35,36,49.4,2.4E-13,1,CL0167,Eukaryota Fungi
97,A0A126WXC7,154,254,145,256,PF13426.7,PAS_9,Domain,7,98,104,54.3,1.3E-14,1,CL0183,Eukaryota Viridiplantae
98,A0A126WXC7,307,351,306,353,PF00646.33,F-box,Domain,3,46,48,21.6,0.00014,1,CL0271,Eukaryota Viridiplantae
99,A0A126WXC7,403,453,402,453,PF13418.6,Kelch_4,Repeat,2,49,49,38.6,7.9E-10,1,CL0186,Eukaryota Viridiplantae
100,A0A126WXC7,468,514,467,515,PF13415.6,Kelch_3,Domain,4,48,49,36.7,3.5E-09,1,CL0186,Eukaryota Viridiplantae
101,A0A126WXC7,618,670,618,671,PF13418.6,Kelch_4,Repeat,1,48,49,22.3,0.0001,1,CL0186,Eukaryota Viridiplantae
102,A0A0J0F099,302,395,291,396,PF13426.7,PAS_9,Domain,11,103,104,48.4,8.8E-13,1,CL0183,Eukaryota Fungi
103,A0A0U5IM62,653,748,642,748,PF13426.7,PAS_9,Domain,9,104,104,71.8,4.6E-20,1,CL0183,Bacteria Proteobacteria
104,A0A0U5IM62,784,871,783,872,PF08447.12,PAS_3,Domain,2,88,89,49.9,2.9E-13,1,CL0183,Bacteria Proteobacteria
105,A0A0U5IM62,896,1004,896,1005,PF08448.10,PAS_4,Domain,1,109,110,40.5,2.6E-10,1,CL0183,Bacteria Proteobacteria
106,A0A0U5IM62,1038,1128,1037,1128,PF08447.12,PAS_3,Domain,2,89,89,77.3,8.4E-22,1,CL0183,Bacteria Proteobacteria
107,A0A0U5IM62,1166,1303,1165,1309,PF01590.26,GAF,Domain,2,127,133,38.3,1.9E-09,1,CL0161,Bacteria Proteobacteria
108,A0A0U5IM62,1346,1432,1345,1433,PF08447.12,PAS_3,Domain,2,88,89,34.1,2.5E-08,1,CL0183,Bacteria Proteobacteria
109,A0A0U5IM62,1457,1567,1457,1568,PF08448.10,PAS_4,Domain,1,109,110,25.5,1.2E-05,1,CL0183,Bacteria Proteobacteria
110,A0A0U5IM62,1863,1981,1860,1983,PF02518.26,HATPase_c,Domain,4,110,112,59.5,4.1E-16,1,CL0025,Bacteria Proteobacteria
111,A0A0U5IM62,2006,2115,2006,2116,PF00072.24,Response_reg,Domain,1,111,112,60.8,1.2E-16,1,CL0304,Bacteria Proteobacteria
112,A0A126WYI5,45,137,36,139,PF13426.7,PAS_9,Domain,9,101,104,74.2,8.1E-21,1,CL0183,Eukaryota Viridiplantae
113,A0A126WYI5,225,509,223,509,PF00069.25,Pkinase,Domain,3,264,264,207.2,2.7E-61,1,CL0016,Eukaryota Viridiplantae
114,A0A0X8HDJ0,36,153,35,153,PF18076.1,FGAR-AT_N,Domain,2,115,115,133.4,3.4E-39,1,No_clan,Bacteria Proteobacteria
115,A0A0X8HDJ0,174,223,174,223,PF18072.1,FGAR-AT_linker,Domain,1,50,50,81.8,3.7E-23,1,No_clan,Bacteria Proteobacteria
116,A0A0X8HDJ0,421,526,420,526,PF13426.7,PAS_9,Domain,2,104,104,77.7,6.9E-22,1,CL0183,Bacteria Proteobacteria
117,A0A0X8HDJ0,538,693,538,694,PF00990.21,GGDEF,Domain,1,160,161,173.9,2E-51,1,CL0276,Bacteria Proteobacteria
118,A0A0X8HDJ0,714,948,713,948,PF00563.20,EAL,Domain,2,238,238,243.5,2.1E-72,1,CL0276,Bacteria Proteobacteria
119,A0A126X2T4,108,200,100,202,PF13426.7,PAS_9,Domain,9,100,104,69.6,2.2E-19,1,CL0183,Eukaryota Viridiplantae
120,A0A126X2T4,320,409,310,413,PF13426.7,PAS_9,Domain,9,98,104,68.1,6.4E-19,1,CL0183,Eukaryota Viridiplantae
121,A0A126X090,207,302,199,303,PF13426.7,PAS_9,Domain,8,103,104,72.3,3.3E-20,1,CL0183,Eukaryota Viridiplantae
122,A0A126X090,480,572,471,575,PF13426.7,PAS_9,Domain,9,101,104,68.3,5.8E-19,1,CL0183,Eukaryota Viridiplantae
123,A0A126X090,660,945,658,945,PF00069.25,Pkinase,Domain,3,264,264,216.5,4.1E-64,1,CL0016,Eukaryota Viridiplantae
124,A0A0F9R7F3,20,124,19,124,PF13426.7,PAS_9,Domain,2,104,104,43.5,3E-11,1,CL0183,unclassified sequences metagenomes
125,A0A0F9R7F3,146,249,143,249,PF13426.7,PAS_9,Domain,4,104,104,76.3,1.8E-21,1,CL0183,unclassified sequences metagenomes
126,A0A0F9R7F3,281,371,269,371,PF13426.7,PAS_9,Domain,13,104,104,24.7,2.2E-05,1,CL0183,unclassified sequences metagenomes
127,A0A0F9R7F3,404,471,403,471,PF00512.25,HisKA,Domain,2,67,67,48.7,5.7E-13,1,CL0025,unclassified sequences metagenomes
128,A0A0F9R7F3,517,625,516,626,PF02518.26,HATPase_c,Domain,2,111,112,80.9,9.5E-23,1,CL0025,unclassified sequences metagenomes
129,A0A126X361,48,144,44,147,PF13426.7,PAS_9,Domain,5,97,104,47.1,2.3E-12,1,CL0183,Eukaryota Viridiplantae
130,A0A126X361,295,396,292,398,PF13426.7,PAS_9,Domain,4,102,104,63.3,2.1E-17,1,CL0183,Eukaryota Viridiplantae
131,A0A059UFB1,239,335,232,336,PF13426.7,PAS_9,Domain,7,103,104,73.2,1.7E-20,1,CL0183,Eukaryota Viridiplantae
132,A0A059UFB1,513,605,503,608,PF13426.7,PAS_9,Domain,9,101,104,67.5,1E-18,1,CL0183,Eukaryota Viridiplantae
133,A0A059UFB1,694,984,692,984,PF00069.25,Pkinase,Domain,3,264,264,202.5,7.7E-60,1,CL0016,Eukaryota Viridiplantae
134,A0A0Q5BW67,39,133,27,133,PF13426.7,PAS_9,Domain,10,104,104,67.3,1.2E-18,1,CL0183,Bacteria Proteobacteria
135,A0A0Q5BW67,172,244,172,246,PF07568.12,HisKA_2,Domain,1,73,76,73.3,1.3E-20,1,CL0025,Bacteria Proteobacteria
136,A0A179G7M1,93,197,83,200,PF13426.7,PAS_9,Domain,8,100,104,58,8.9E-16,1,CL0183,Eukaryota Fungi
137,A0A1B9V2K8,40,141,36,142,PF13426.7,PAS_9,Domain,5,103,104,69.8,1.9E-19,1,CL0183,Bacteria Proteobacteria
138,A0A1B9V2K8,181,249,181,255,PF07568.12,HisKA_2,Domain,1,69,76,59.9,2E-16,1,CL0025,Bacteria Proteobacteria
139,A0A126WVS6,47,141,35,142,PF13426.7,PAS_9,Domain,10,103,104,67.9,7.5E-19,1,CL0183,Eukaryota Viridiplantae
140,A0A126WVS6,264,354,254,356,PF13426.7,PAS_9,Domain,9,99,104,69.2,2.9E-19,1,CL0183,Eukaryota Viridiplantae
141,A0A126X4W7,69,178,69,180,PF13426.7,PAS_9,Domain,1,98,104,57.6,1.2E-15,1,CL0183,Eukaryota Viridiplantae
142,A0A126X4W7,231,276,230,277,PF00646.33,F-box,Domain,3,47,48,25.1,1.2E-05,1,CL0271,Eukaryota Viridiplantae
143,A0A126X4W7,336,385,336,387,PF13415.6,Kelch_3,Domain,1,47,49,38,1.4E-09,1,CL0186,Eukaryota Viridiplantae
144,A0A126X4W7,390,438,389,439,PF13415.6,Kelch_3,Domain,2,48,49,34,2.6E-08,1,CL0186,Eukaryota Viridiplantae
145,A0A126X4W7,549,601,549,602,PF13418.6,Kelch_4,Repeat,1,48,49,25.1,1.3E-05,1,CL0186,Eukaryota Viridiplantae
146,A0A126WXB5,288,384,281,385,PF13426.7,PAS_9,Domain,7,103,104,63.6,1.6E-17,1,CL0183,Eukaryota Viridiplantae
147,A0A126WXB5,564,656,555,659,PF13426.7,PAS_9,Domain,9,101,104,70.3,1.4E-19,1,CL0183,Eukaryota Viridiplantae
148,A0A126WXB5,743,1028,742,1028,PF00069.25,Pkinase,Domain,2,264,264,222.6,5.7E-66,1,CL0016,Eukaryota Viridiplantae
149,A0A077FK61,16,121,15,122,PF13426.7,PAS_9,Domain,2,103,104,75,4.8E-21,1,CL0183,Bacteria Proteobacteria
150,A0A126WY26,48,158,48,161,PF13426.7,PAS_9,Domain,1,99,104,58.1,8.7E-16,1,CL0183,Eukaryota Viridiplantae
151,A0A126WY26,216,254,213,255,PF12937.7,F-box-like,Domain,8,47,48,32.9,4.5E-08,1,CL0271,Eukaryota Viridiplantae
152,A0A126WY26,304,354,303,354,PF13418.6,Kelch_4,Repeat,2,49,49,43.5,2.4E-11,1,CL0186,Eukaryota Viridiplantae
153,A0A126WY26,368,415,366,416,PF13415.6,Kelch_3,Domain,3,48,49,44.1,1.8E-11,1,CL0186,Eukaryota Viridiplantae
154,A0A126WY26,461,512,461,512,PF07646.15,Kelch_2,Repeat,1,49,49,21.5,0.00016,1,CL0186,Eukaryota Viridiplantae
155,A0A126WY26,528,575,526,575,PF07646.15,Kelch_2,Repeat,2,49,49,23.3,4.4E-05,1,CL0186,Eukaryota Viridiplantae
156,A0A126X1C4,1,82,1,82,PF13426.7,PAS_9,Domain,23,104,104,55.4,5.7E-15,1,CL0183,Eukaryota Viridiplantae
157,A0A126X1C4,265,357,256,360,PF13426.7,PAS_9,Domain,9,101,104,75,4.7E-21,1,CL0183,Eukaryota Viridiplantae
158,A0A126X1C4,445,729,443,729,PF00069.25,Pkinase,Domain,3,264,264,204.6,1.7E-60,1,CL0016,Eukaryota Viridiplantae
159,A0A061S5M9,32,128,23,129,PF13426.7,PAS_9,Domain,7,103,104,76.1,2.2E-21,1,CL0183,Eukaryota Viridiplantae
160,A0A061S5M9,198,294,189,295,PF13426.7,PAS_9,Domain,7,103,104,70.1,1.5E-19,1,CL0183,Eukaryota Viridiplantae
161,A0A061S5M9,406,501,396,502,PF13426.7,PAS_9,Domain,8,103,104,40,3.7E-10,1,CL0183,Eukaryota Viridiplantae
162,A0A061S5M9,573,715,571,728,PF00069.25,Pkinase,Domain,3,145,264,107.6,6.8E-31,1,CL0016,Eukaryota Viridiplantae
163,A0A061S5M9,781,887,771,887,PF00069.25,Pkinase,Domain,151,264,264,76.6,2E-21,1,CL0016,Eukaryota Viridiplantae
164,A0A126X511,215,311,208,312,PF13426.7,PAS_9,Domain,7,103,104,68.5,5E-19,1,CL0183,Eukaryota Viridiplantae
165,A0A126X511,490,582,481,585,PF13426.7,PAS_9,Domain,9,101,104,73.9,1E-20,1,CL0183,Eukaryota Viridiplantae
166,A0A126X511,670,955,668,955,PF00069.25,Pkinase,Domain,3,264,264,214,2.3E-63,1,CL0016,Eukaryota Viridiplantae
167,A0A0A2I144,290,385,281,386,PF13426.7,PAS_9,Domain,8,103,104,56.3,3.1E-15,1,CL0183,Eukaryota Fungi
168,A0A126WW80,332,428,325,429,PF13426.7,PAS_9,Domain,7,103,104,73,1.9E-20,1,CL0183,Eukaryota Viridiplantae
169,A0A126WW80,606,698,596,701,PF13426.7,PAS_9,Domain,9,101,104,67.3,1.2E-18,1,CL0183,Eukaryota Viridiplantae
170,A0A126WW80,787,1077,785,1077,PF00069.25,Pkinase,Domain,3,264,264,202.3,9E-60,1,CL0016,Eukaryota Viridiplantae
171,A0A126WZJ9,89,178,79,181,PF13426.7,PAS_9,Domain,11,99,104,52.5,4.9E-14,1,CL0183,Eukaryota Viridiplantae
172,A0A126WZJ9,296,395,294,397,PF13426.7,PAS_9,Domain,3,99,104,62.2,4.4E-17,1,CL0183,Eukaryota Viridiplantae
173,A0A126WWK7,66,155,53,158,PF13426.7,PAS_9,Domain,11,99,104,54.5,1.1E-14,1,CL0183,Eukaryota Viridiplantae
174,A0A126WWK7,271,370,269,372,PF13426.7,PAS_9,Domain,3,99,104,68.9,3.8E-19,1,CL0183,Eukaryota Viridiplantae
175,A0A126X0L7,89,189,84,189,PF13426.7,PAS_9,Domain,6,104,104,71.8,4.8E-20,1,CL0183,Eukaryota Viridiplantae
176,A0A126X0L7,389,484,380,484,PF13426.7,PAS_9,Domain,9,104,104,76.7,1.4E-21,1,CL0183,Eukaryota Viridiplantae
177,A0A126X0L7,569,855,567,855,PF00069.25,Pkinase,Domain,3,264,264,214.9,1.2E-63,1,CL0016,Eukaryota Viridiplantae
178,A0A0L6J9G1,65,160,59,161,PF13426.7,PAS_9,Domain,8,103,104,61.7,6.6E-17,1,CL0183,Bacteria Proteobacteria
179,A0A0L6J9G1,174,241,174,250,PF13188.7,PAS_8,Domain,1,59,67,31.6,1.2E-07,1,CL0183,Bacteria Proteobacteria
180,A0A0L6J9G1,330,399,327,402,PF08447.12,PAS_3,Domain,4,75,89,52,6.7E-14,1,CL0183,Bacteria Proteobacteria
181,A0A0L6J9G1,430,493,428,494,PF00512.25,HisKA,Domain,3,66,67,36.7,3.1E-09,1,CL0025,Bacteria Proteobacteria
182,A0A0L6J9G1,544,662,543,664,PF02518.26,HATPase_c,Domain,2,110,112,63.9,1.8E-17,1,CL0025,Bacteria Proteobacteria
183,A0A0L6J9G1,687,793,687,796,PF00072.24,Response_reg,Domain,1,109,112,55.3,6.4E-15,1,CL0304,Bacteria Proteobacteria
184,A0A126X245,196,292,189,293,PF13426.7,PAS_9,Domain,7,103,104,65.7,3.6E-18,1,CL0183,Eukaryota Viridiplantae
185,A0A126X245,472,564,463,567,PF13426.7,PAS_9,Domain,9,101,104,74.5,6.6E-21,1,CL0183,Eukaryota Viridiplantae
186,A0A126X245,653,936,650,936,PF00069.25,Pkinase,Domain,4,264,264,204.5,1.8E-60,1,CL0016,Eukaryota Viridiplantae
187,A0A119A5S3,16,121,15,121,PF13426.7,PAS_9,Domain,2,104,104,78.2,4.8E-22,1,CL0183,Bacteria Proteobacteria
